net_name,method,mode,learning_rate,net_number,stimulus,set_size,target_condition,n_correct,n_trials,accuracy,hit_rate,false_alarm_rate,d_prime
alexnet,transfer,classify,0.001,2,VSD,2,present,16,56,0.2857142857142857,,,
alexnet,transfer,classify,0.001,2,VSD,1,present,19,32,0.59375,,,
alexnet,transfer,classify,0.001,2,VSD,5,present,15,35,0.42857142857142855,,,
alexnet,transfer,classify,0.001,2,VSD,3,present,21,44,0.4772727272727273,,,
alexnet,transfer,classify,0.001,2,VSD,7,present,10,19,0.5263157894736842,,,
alexnet,transfer,classify,0.001,2,VSD,10,present,2,7,0.2857142857142857,,,
alexnet,transfer,classify,0.001,2,VSD,4,present,22,47,0.46808510638297873,,,
alexnet,transfer,classify,0.001,2,VSD,6,present,12,26,0.46153846153846156,,,
alexnet,transfer,classify,0.001,2,VSD,11,present,4,10,0.4,,,
alexnet,transfer,classify,0.001,2,VSD,13,present,2,2,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,9,present,5,8,0.625,,,
alexnet,transfer,classify,0.001,2,VSD,14,present,0,0,,,,
alexnet,transfer,classify,0.001,2,VSD,8,present,8,14,0.5714285714285714,,,
alexnet,transfer,classify,0.001,2,VSD,20,present,1,1,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,12,present,2,3,0.6666666666666666,,,
alexnet,transfer,classify,0.001,2,VSD,18,present,0,2,0.0,,,
alexnet,transfer,classify,0.001,2,VSD,16,present,0,1,0.0,,,
alexnet,transfer,classify,0.001,2,VSD,22,present,0,0,,,,
alexnet,transfer,classify,0.001,2,VSD,15,present,0,1,0.0,,,
alexnet,transfer,classify,0.001,2,VSD,42,present,0,0,,,,
alexnet,transfer,classify,0.001,2,VSD,21,present,1,1,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,19,present,0,1,0.0,,,
alexnet,transfer,classify,0.001,2,VSD,17,present,1,1,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,2,absent,577,599,0.9632721202003339,,,
alexnet,transfer,classify,0.001,2,VSD,1,absent,1190,1201,0.9908409658617818,,,
alexnet,transfer,classify,0.001,2,VSD,5,absent,90,92,0.9782608695652174,,,
