step,loss/train,loss/val,f1/val,acc_largest/val,acc_random/val,replicate,net_name,method,mode,loss_func
86,2.7027547359466557,,,,,8,CORnet_Z,transfer,classify,CE_random
87,2.294543027877808,,,,,8,CORnet_Z,transfer,classify,CE_random
88,2.546795129776001,,,,,8,CORnet_Z,transfer,classify,CE_random
89,2.4053936004638667,,,,,8,CORnet_Z,transfer,classify,CE_random
90,2.013394594192505,,,,,8,CORnet_Z,transfer,classify,CE_random
91,2.274670362472534,,,,,8,CORnet_Z,transfer,classify,CE_random
92,2.4016923904418945,,,,,8,CORnet_Z,transfer,classify,CE_random
93,2.528724193572998,,,,,8,CORnet_Z,transfer,classify,CE_random
94,2.4113078117370605,,,,,8,CORnet_Z,transfer,classify,CE_random
95,2.5716824531555176,,,,,8,CORnet_Z,transfer,classify,CE_random
96,2.6658871173858643,,,,,8,CORnet_Z,transfer,classify,CE_random
97,2.394287109375,,,,,8,CORnet_Z,transfer,classify,CE_random
98,2.371047019958496,,,,,8,CORnet_Z,transfer,classify,CE_random
99,2.6440353393554688,,,,,8,CORnet_Z,transfer,classify,CE_random
100,2.0920751094818115,2.3636183738708496,0.17854590713977814,0.28183701634407043,0.2936463952064514,8,CORnet_Z,transfer,classify,CE_random
101,2.112232208251953,,,,,8,CORnet_Z,transfer,classify,CE_random
102,2.4557054042816158,,,,,8,CORnet_Z,transfer,classify,CE_random
103,2.0673012733459477,,,,,8,CORnet_Z,transfer,classify,CE_random
104,2.0256795883178706,,,,,8,CORnet_Z,transfer,classify,CE_random
105,2.7644896507263184,,,,,8,CORnet_Z,transfer,classify,CE_random
106,2.8360066413879395,,,,,8,CORnet_Z,transfer,classify,CE_random
107,2.870683431625366,,,,,8,CORnet_Z,transfer,classify,CE_random
108,2.1324429512023926,,,,,8,CORnet_Z,transfer,classify,CE_random
109,2.509228229522705,,,,,8,CORnet_Z,transfer,classify,CE_random
110,2.055618524551392,,,,,8,CORnet_Z,transfer,classify,CE_random
111,2.2031018733978267,,,,,8,CORnet_Z,transfer,classify,CE_random
112,2.188750982284546,,,,,8,CORnet_Z,transfer,classify,CE_random
113,1.7752926349639893,,,,,8,CORnet_Z,transfer,classify,CE_random
114,2.525216817855835,,,,,8,CORnet_Z,transfer,classify,CE_random
115,3.201690196990967,,,,,8,CORnet_Z,transfer,classify,CE_random
116,2.4954652786254883,,,,,8,CORnet_Z,transfer,classify,CE_random
117,1.99326491355896,,,,,8,CORnet_Z,transfer,classify,CE_random
118,2.380431652069092,,,,,8,CORnet_Z,transfer,classify,CE_random
119,2.209941864013672,,,,,8,CORnet_Z,transfer,classify,CE_random
120,2.256510972976685,,,,,8,CORnet_Z,transfer,classify,CE_random
121,2.5567762851715092,,,,,8,CORnet_Z,transfer,classify,CE_random
122,2.61716365814209,,,,,8,CORnet_Z,transfer,classify,CE_random
123,2.7674355506896973,,,,,8,CORnet_Z,transfer,classify,CE_random
124,2.3947014808654785,,,,,8,CORnet_Z,transfer,classify,CE_random
125,2.456614255905152,,,,,8,CORnet_Z,transfer,classify,CE_random
126,2.472268581390381,,,,,8,CORnet_Z,transfer,classify,CE_random
127,2.9811575412750244,,,,,8,CORnet_Z,transfer,classify,CE_random
128,2.2938096523284908,,,,,8,CORnet_Z,transfer,classify,CE_random
129,2.3088243007659908,,,,,8,CORnet_Z,transfer,classify,CE_random
130,2.718353509902954,,,,,8,CORnet_Z,transfer,classify,CE_random
131,2.2436561584472656,,,,,8,CORnet_Z,transfer,classify,CE_random
132,2.390789747238159,,,,,8,CORnet_Z,transfer,classify,CE_random
133,2.0801651477813716,,,,,8,CORnet_Z,transfer,classify,CE_random
134,2.704235315322876,,,,,8,CORnet_Z,transfer,classify,CE_random
135,2.4346611499786377,,,,,8,CORnet_Z,transfer,classify,CE_random
136,2.388009786605835,,,,,8,CORnet_Z,transfer,classify,CE_random
137,2.1759257316589355,,,,,8,CORnet_Z,transfer,classify,CE_random
138,2.789728164672852,,,,,8,CORnet_Z,transfer,classify,CE_random
139,1.7050833702087402,,,,,8,CORnet_Z,transfer,classify,CE_random
140,2.2790274620056152,,,,,8,CORnet_Z,transfer,classify,CE_random
141,3.116863250732422,,,,,8,CORnet_Z,transfer,classify,CE_random
142,2.1196548938751216,,,,,8,CORnet_Z,transfer,classify,CE_random
143,2.6540160179138184,,,,,8,CORnet_Z,transfer,classify,CE_random
144,2.120733499526977,,,,,8,CORnet_Z,transfer,classify,CE_random
145,2.39441180229187,,,,,8,CORnet_Z,transfer,classify,CE_random
146,2.326465606689453,,,,,8,CORnet_Z,transfer,classify,CE_random
147,2.1870155334472656,,,,,8,CORnet_Z,transfer,classify,CE_random
148,2.2773911952972408,,,,,8,CORnet_Z,transfer,classify,CE_random
149,2.0108506679534908,,,,,8,CORnet_Z,transfer,classify,CE_random
150,2.2499120235443115,2.241938829421997,0.1879833936691284,0.31118783354759216,0.31678175926208496,8,CORnet_Z,transfer,classify,CE_random
151,2.0617916584014893,,,,,8,CORnet_Z,transfer,classify,CE_random
152,2.3578903675079346,,,,,8,CORnet_Z,transfer,classify,CE_random
153,2.2308194637298584,,,,,8,CORnet_Z,transfer,classify,CE_random
154,2.2099545001983643,,,,,8,CORnet_Z,transfer,classify,CE_random
155,1.9729716777801516,,,,,8,CORnet_Z,transfer,classify,CE_random
156,2.68237566947937,,,,,8,CORnet_Z,transfer,classify,CE_random
157,2.6353890895843506,,,,,8,CORnet_Z,transfer,classify,CE_random
158,2.7517564296722408,,,,,8,CORnet_Z,transfer,classify,CE_random
