step,loss/train,loss/val,f1/val,acc_largest/val,acc_random/val,replicate,net_name,method,mode,loss_func
84,2.598532199859619,,,,,8,CORnet_Z,transfer,classify,CE_largest
85,2.9045639038085938,,,,,8,CORnet_Z,transfer,classify,CE_largest
86,2.3217756748199463,,,,,8,CORnet_Z,transfer,classify,CE_largest
87,2.9316647052764893,,,,,8,CORnet_Z,transfer,classify,CE_largest
88,2.474949836730957,,,,,8,CORnet_Z,transfer,classify,CE_largest
89,2.562018632888794,,,,,8,CORnet_Z,transfer,classify,CE_largest
90,2.457378387451172,,,,,8,CORnet_Z,transfer,classify,CE_largest
91,2.6560041904449463,,,,,8,CORnet_Z,transfer,classify,CE_largest
92,2.099420547485352,,,,,8,CORnet_Z,transfer,classify,CE_largest
93,2.4877922534942627,,,,,8,CORnet_Z,transfer,classify,CE_largest
94,2.344801664352417,,,,,8,CORnet_Z,transfer,classify,CE_largest
95,2.6970138549804688,,,,,8,CORnet_Z,transfer,classify,CE_largest
96,2.257112741470337,,,,,8,CORnet_Z,transfer,classify,CE_largest
97,2.538425207138061,,,,,8,CORnet_Z,transfer,classify,CE_largest
98,2.2169291973114014,,,,,8,CORnet_Z,transfer,classify,CE_largest
99,2.5471761226654053,,,,,8,CORnet_Z,transfer,classify,CE_largest
100,2.60017204284668,2.3658881187438965,0.1732919216156006,0.3084254264831543,0.2946823239326477,8,CORnet_Z,transfer,classify,CE_largest
101,2.449626207351685,,,,,8,CORnet_Z,transfer,classify,CE_largest
102,2.546606540679932,,,,,8,CORnet_Z,transfer,classify,CE_largest
103,2.322266101837158,,,,,8,CORnet_Z,transfer,classify,CE_largest
104,2.7848448753356934,,,,,8,CORnet_Z,transfer,classify,CE_largest
105,2.660390138626098,,,,,8,CORnet_Z,transfer,classify,CE_largest
106,3.0597169399261475,,,,,8,CORnet_Z,transfer,classify,CE_largest
107,2.6982800960540767,,,,,8,CORnet_Z,transfer,classify,CE_largest
108,2.354310750961304,,,,,8,CORnet_Z,transfer,classify,CE_largest
109,2.7741832733154297,,,,,8,CORnet_Z,transfer,classify,CE_largest
110,2.644778251647949,,,,,8,CORnet_Z,transfer,classify,CE_largest
111,2.7442100048065186,,,,,8,CORnet_Z,transfer,classify,CE_largest
