step,loss/train,loss/val,f1/val,acc_largest/val,acc_random/val,replicate,net_name,method,mode,loss_func
226,0.2191191762685776,,,,,8,VGG16,transfer,classify,BCE
228,0.20750609040260315,,,,,8,VGG16,transfer,classify,BCE
230,0.20923219621181488,,,,,8,VGG16,transfer,classify,BCE
232,0.2746499180793762,,,,,8,VGG16,transfer,classify,BCE
233,0.21185874938964844,,,,,8,VGG16,transfer,classify,BCE
235,0.1857830286026001,,,,,8,VGG16,transfer,classify,BCE
236,0.19673539698123926,,,,,8,VGG16,transfer,classify,BCE
237,0.2024994194507599,,,,,8,VGG16,transfer,classify,BCE
238,0.2238427698612213,,,,,8,VGG16,transfer,classify,BCE
239,0.22312478721141812,,,,,8,VGG16,transfer,classify,BCE
240,0.2409205883741379,,,,,8,VGG16,transfer,classify,BCE
241,0.21766462922096247,,,,,8,VGG16,transfer,classify,BCE
243,0.225175216794014,,,,,8,VGG16,transfer,classify,BCE
244,0.23423491418361664,,,,,8,VGG16,transfer,classify,BCE
246,0.2525339126586914,,,,,8,VGG16,transfer,classify,BCE
249,0.2405761927366257,,,,,8,VGG16,transfer,classify,BCE
250,0.19205285608768466,0.212716206908226,0.036868855357170105,0.2704419791698456,0.29495856165885925,8,VGG16,transfer,classify,BCE
251,0.2119086980819702,,,,,8,VGG16,transfer,classify,BCE
252,0.22255085408687592,,,,,8,VGG16,transfer,classify,BCE
253,0.2151215523481369,,,,,8,VGG16,transfer,classify,BCE
254,0.20143170654773712,,,,,8,VGG16,transfer,classify,BCE
255,0.2128659337759018,,,,,8,VGG16,transfer,classify,BCE
256,0.2313792258501053,,,,,8,VGG16,transfer,classify,BCE
257,0.247509241104126,,,,,8,VGG16,transfer,classify,BCE
258,0.2295765429735184,,,,,8,VGG16,transfer,classify,BCE
260,0.2125070095062256,,,,,8,VGG16,transfer,classify,BCE
261,0.2249491512775421,,,,,8,VGG16,transfer,classify,BCE
263,0.24212180078029635,,,,,8,VGG16,transfer,classify,BCE
266,0.21453522145748136,,,,,8,VGG16,transfer,classify,BCE
267,0.22121095657348636,,,,,8,VGG16,transfer,classify,BCE
269,0.23520927131175995,,,,,8,VGG16,transfer,classify,BCE
270,0.20583419501781464,,,,,8,VGG16,transfer,classify,BCE
271,0.1965573728084564,,,,,8,VGG16,transfer,classify,BCE
272,0.18116271495819086,,,,,8,VGG16,transfer,classify,BCE
273,0.2181880921125412,,,,,8,VGG16,transfer,classify,BCE
274,0.24455176293849945,,,,,8,VGG16,transfer,classify,BCE
275,0.2307261973619461,,,,,8,VGG16,transfer,classify,BCE
276,0.1890382021665573,,,,,8,VGG16,transfer,classify,BCE
278,0.2411340922117233,,,,,8,VGG16,transfer,classify,BCE
279,0.22320635616779327,,,,,8,VGG16,transfer,classify,BCE
280,0.19055700302124026,,,,,8,VGG16,transfer,classify,BCE
281,0.2214607000350952,,,,,8,VGG16,transfer,classify,BCE
282,0.21032953262329104,,,,,8,VGG16,transfer,classify,BCE
283,0.21007995307445526,,,,,8,VGG16,transfer,classify,BCE
285,0.2041701376438141,,,,,8,VGG16,transfer,classify,BCE
286,0.2319955825805664,,,,,8,VGG16,transfer,classify,BCE
287,0.19287709891796112,,,,,8,VGG16,transfer,classify,BCE
289,0.20338717103004456,,,,,8,VGG16,transfer,classify,BCE
290,0.19858884811401367,,,,,8,VGG16,transfer,classify,BCE
292,0.20657899975776672,,,,,8,VGG16,transfer,classify,BCE
293,0.2330167144536972,,,,,8,VGG16,transfer,classify,BCE
294,0.18417523801326752,,,,,8,VGG16,transfer,classify,BCE
295,0.21394072473049164,,,,,8,VGG16,transfer,classify,BCE
298,0.22701728343963626,,,,,8,VGG16,transfer,classify,BCE
300,0.2490305155515671,0.20571786165237427,0.035770971328020096,0.3360497355461121,0.3592541515827179,8,VGG16,transfer,classify,BCE
302,0.2464933842420578,,,,,8,VGG16,transfer,classify,BCE
303,0.21864989399909973,,,,,8,VGG16,transfer,classify,BCE
304,0.19320465624332428,,,,,8,VGG16,transfer,classify,BCE
305,0.22710685431957245,,,,,8,VGG16,transfer,classify,BCE
306,0.2414855808019638,,,,,8,VGG16,transfer,classify,BCE
308,0.20403647422790527,,,,,8,VGG16,transfer,classify,BCE
309,0.19328658282756805,,,,,8,VGG16,transfer,classify,BCE
310,0.25093141198158264,,,,,8,VGG16,transfer,classify,BCE
311,0.24510839581489566,,,,,8,VGG16,transfer,classify,BCE
313,0.21008582413196564,,,,,8,VGG16,transfer,classify,BCE
314,0.2598974108695984,,,,,8,VGG16,transfer,classify,BCE
315,0.20090441405773166,,,,,8,VGG16,transfer,classify,BCE
318,0.21552801132202148,,,,,8,VGG16,transfer,classify,BCE
319,0.1837601214647293,,,,,8,VGG16,transfer,classify,BCE
321,0.2408788204193115,,,,,8,VGG16,transfer,classify,BCE
322,0.1955522894859314,,,,,8,VGG16,transfer,classify,BCE
324,0.18444764614105225,,,,,8,VGG16,transfer,classify,BCE
325,0.1970168799161911,,,,,8,VGG16,transfer,classify,BCE
326,0.2551806569099426,,,,,8,VGG16,transfer,classify,BCE
327,0.19935242831707,,,,,8,VGG16,transfer,classify,BCE
328,0.1951560229063034,,,,,8,VGG16,transfer,classify,BCE
329,0.23798274993896484,,,,,8,VGG16,transfer,classify,BCE
330,0.29597124457359314,,,,,8,VGG16,transfer,classify,BCE
331,0.21902067959308624,,,,,8,VGG16,transfer,classify,BCE
332,0.2165399044752121,,,,,8,VGG16,transfer,classify,BCE
333,0.17642103135585785,,,,,8,VGG16,transfer,classify,BCE
334,0.18818999826908112,,,,,8,VGG16,transfer,classify,BCE
335,0.17693905532360074,,,,,8,VGG16,transfer,classify,BCE
336,0.19075897336006165,,,,,8,VGG16,transfer,classify,BCE
337,0.22557905316352844,,,,,8,VGG16,transfer,classify,BCE
338,0.22496609389781952,,,,,8,VGG16,transfer,classify,BCE
339,0.21169690787792209,,,,,8,VGG16,transfer,classify,BCE
340,0.22150647640228271,,,,,8,VGG16,transfer,classify,BCE
341,0.1898014396429062,,,,,8,VGG16,transfer,classify,BCE
342,0.16090647876262665,,,,,8,VGG16,transfer,classify,BCE
343,0.2122585028409958,,,,,8,VGG16,transfer,classify,BCE
344,0.2106740027666092,,,,,8,VGG16,transfer,classify,BCE
345,0.18439273536205286,,,,,8,VGG16,transfer,classify,BCE
346,0.2119741439819336,,,,,8,VGG16,transfer,classify,BCE
350,0.23011274635791776,0.19967663288116452,0.04462148994207382,0.364778995513916,0.3982734680175781,8,VGG16,transfer,classify,BCE
351,0.1870472878217697,,,,,8,VGG16,transfer,classify,BCE
353,0.22027425467967987,,,,,8,VGG16,transfer,classify,BCE
354,0.1828370839357376,,,,,8,VGG16,transfer,classify,BCE
355,0.2604329586029053,,,,,8,VGG16,transfer,classify,BCE
356,0.17282350361347198,,,,,8,VGG16,transfer,classify,BCE
357,0.2102667391300201,,,,,8,VGG16,transfer,classify,BCE
359,0.2532019317150116,,,,,8,VGG16,transfer,classify,BCE
361,0.20875853300094604,,,,,8,VGG16,transfer,classify,BCE
362,0.16843512654304504,,,,,8,VGG16,transfer,classify,BCE
364,0.1857794523239136,,,,,8,VGG16,transfer,classify,BCE
365,0.21400780975818634,,,,,8,VGG16,transfer,classify,BCE
366,0.2234283536672592,,,,,8,VGG16,transfer,classify,BCE
367,0.1757575124502182,,,,,8,VGG16,transfer,classify,BCE
369,0.1938733458518982,,,,,8,VGG16,transfer,classify,BCE
371,0.1913628876209259,,,,,8,VGG16,transfer,classify,BCE
372,0.21645350754261014,,,,,8,VGG16,transfer,classify,BCE
373,0.18192028999328613,,,,,8,VGG16,transfer,classify,BCE
374,0.22945204377174375,,,,,8,VGG16,transfer,classify,BCE
375,0.17856235802173615,,,,,8,VGG16,transfer,classify,BCE
377,0.2155137062072754,,,,,8,VGG16,transfer,classify,BCE
379,0.22451090812683105,,,,,8,VGG16,transfer,classify,BCE
381,0.2231465429067612,,,,,8,VGG16,transfer,classify,BCE
382,0.18364866077899933,,,,,8,VGG16,transfer,classify,BCE
383,0.1915222853422165,,,,,8,VGG16,transfer,classify,BCE
388,0.2032779306173325,,,,,8,VGG16,transfer,classify,BCE
389,0.199940025806427,,,,,8,VGG16,transfer,classify,BCE
390,0.23504595458507535,,,,,8,VGG16,transfer,classify,BCE
391,0.17870143055915833,,,,,8,VGG16,transfer,classify,BCE
392,0.22233310341835025,,,,,8,VGG16,transfer,classify,BCE
393,0.19514408707618716,,,,,8,VGG16,transfer,classify,BCE
394,0.19861483573913571,,,,,8,VGG16,transfer,classify,BCE
395,0.17238572239875793,,,,,8,VGG16,transfer,classify,BCE
396,0.1803173273801804,,,,,8,VGG16,transfer,classify,BCE
398,0.1665617674589157,,,,,8,VGG16,transfer,classify,BCE
399,0.2301312983036041,,,,,8,VGG16,transfer,classify,BCE
400,0.1847524344921112,0.19384881854057312,0.05329680442810058,0.3879143595695496,0.4238950312137604,8,VGG16,transfer,classify,BCE
401,0.19433608651161194,,,,,8,VGG16,transfer,classify,BCE
402,0.17909473180770874,,,,,8,VGG16,transfer,classify,BCE
404,0.23475341498851776,,,,,8,VGG16,transfer,classify,BCE
405,0.17885498702526093,,,,,8,VGG16,transfer,classify,BCE
406,0.17425207793712616,,,,,8,VGG16,transfer,classify,BCE
408,0.25744566321372986,,,,,8,VGG16,transfer,classify,BCE
409,0.20496642589569086,,,,,8,VGG16,transfer,classify,BCE
411,0.16856835782527926,,,,,8,VGG16,transfer,classify,BCE
412,0.20484359562397006,,,,,8,VGG16,transfer,classify,BCE
413,0.17173123359680176,,,,,8,VGG16,transfer,classify,BCE
414,0.19954299926757807,,,,,8,VGG16,transfer,classify,BCE
415,0.18496087193489075,,,,,8,VGG16,transfer,classify,BCE
417,0.19069495797157288,,,,,8,VGG16,transfer,classify,BCE
418,0.18668672442436215,,,,,8,VGG16,transfer,classify,BCE
419,0.2165723294019699,,,,,8,VGG16,transfer,classify,BCE
420,0.2365438044071197,,,,,8,VGG16,transfer,classify,BCE
421,0.1906694322824478,,,,,8,VGG16,transfer,classify,BCE
422,0.2324830144643784,,,,,8,VGG16,transfer,classify,BCE
424,0.18933147192001346,,,,,8,VGG16,transfer,classify,BCE
425,0.2333522289991379,,,,,8,VGG16,transfer,classify,BCE
426,0.18666520714759827,,,,,8,VGG16,transfer,classify,BCE
427,0.21143785119056704,,,,,8,VGG16,transfer,classify,BCE
428,0.1918783187866211,,,,,8,VGG16,transfer,classify,BCE
430,0.2249610871076584,,,,,8,VGG16,transfer,classify,BCE
432,0.1766768991947174,,,,,8,VGG16,transfer,classify,BCE
434,0.21539030969142914,,,,,8,VGG16,transfer,classify,BCE
435,0.22774596512317655,,,,,8,VGG16,transfer,classify,BCE
437,0.19598720967769626,,,,,8,VGG16,transfer,classify,BCE
439,0.15756189823150635,,,,,8,VGG16,transfer,classify,BCE
440,0.23969817161560056,,,,,8,VGG16,transfer,classify,BCE
443,0.2349509745836258,,,,,8,VGG16,transfer,classify,BCE
444,0.2016578763723373,,,,,8,VGG16,transfer,classify,BCE
445,0.2433868944644928,,,,,8,VGG16,transfer,classify,BCE
446,0.20391719043254847,,,,,8,VGG16,transfer,classify,BCE
447,0.1923835128545761,,,,,8,VGG16,transfer,classify,BCE
450,0.20379768311977384,0.18895818293094635,0.07080991566181183,0.4290055334568024,0.4594613313674927,8,VGG16,transfer,classify,BCE
451,0.22045965492725367,,,,,8,VGG16,transfer,classify,BCE
454,0.17293433845043182,,,,,8,VGG16,transfer,classify,BCE
455,0.18346896767616272,,,,,8,VGG16,transfer,classify,BCE
456,0.1735701560974121,,,,,8,VGG16,transfer,classify,BCE
457,0.18108761310577395,,,,,8,VGG16,transfer,classify,BCE
459,0.2276407778263092,,,,,8,VGG16,transfer,classify,BCE
463,0.19471243023872373,,,,,8,VGG16,transfer,classify,BCE
464,0.15014009177684784,,,,,8,VGG16,transfer,classify,BCE
465,0.16465212404727936,,,,,8,VGG16,transfer,classify,BCE
466,0.21383164823055267,,,,,8,VGG16,transfer,classify,BCE
467,0.17894382774829865,,,,,8,VGG16,transfer,classify,BCE
468,0.20949676632881165,,,,,8,VGG16,transfer,classify,BCE
469,0.21867206692695615,,,,,8,VGG16,transfer,classify,BCE
470,0.18667441606521606,,,,,8,VGG16,transfer,classify,BCE
472,0.18966639041900635,,,,,8,VGG16,transfer,classify,BCE
477,0.1897812932729721,,,,,8,VGG16,transfer,classify,BCE
