step,loss/train,loss/val,f1/val,acc_largest/val,acc_random/val,replicate,net_name,method,mode,loss_func
122,2.107006549835205,,,,,8,CORnet_S,transfer,classify,CE_random
123,2.0121612548828125,,,,,8,CORnet_S,transfer,classify,CE_random
124,2.6743335723876958,,,,,8,CORnet_S,transfer,classify,CE_random
125,2.615863800048828,,,,,8,CORnet_S,transfer,classify,CE_random
126,2.424403429031372,,,,,8,CORnet_S,transfer,classify,CE_random
127,2.585854768753052,,,,,8,CORnet_S,transfer,classify,CE_random
128,2.300470352172852,,,,,8,CORnet_S,transfer,classify,CE_random
129,2.5329699516296387,,,,,8,CORnet_S,transfer,classify,CE_random
130,2.686464071273804,,,,,8,CORnet_S,transfer,classify,CE_random
131,2.5606377124786377,,,,,8,CORnet_S,transfer,classify,CE_random
132,2.55648136138916,,,,,8,CORnet_S,transfer,classify,CE_random
133,2.631347417831421,,,,,8,CORnet_S,transfer,classify,CE_random
134,2.325995445251465,,,,,8,CORnet_S,transfer,classify,CE_random
135,2.420359373092652,,,,,8,CORnet_S,transfer,classify,CE_random
136,2.0551295280456543,,,,,8,CORnet_S,transfer,classify,CE_random
137,2.4889633655548096,,,,,8,CORnet_S,transfer,classify,CE_random
138,2.394984245300293,,,,,8,CORnet_S,transfer,classify,CE_random
139,2.202817678451538,,,,,8,CORnet_S,transfer,classify,CE_random
140,2.393683433532715,,,,,8,CORnet_S,transfer,classify,CE_random
141,2.3670670986175537,,,,,8,CORnet_S,transfer,classify,CE_random
142,2.0492892265319824,,,,,8,CORnet_S,transfer,classify,CE_random
143,2.1573994159698486,,,,,8,CORnet_S,transfer,classify,CE_random
144,2.816661834716797,,,,,8,CORnet_S,transfer,classify,CE_random
145,2.6083099842071533,,,,,8,CORnet_S,transfer,classify,CE_random
146,2.39471173286438,,,,,8,CORnet_S,transfer,classify,CE_random
147,2.076882123947144,,,,,8,CORnet_S,transfer,classify,CE_random
148,1.8821220397949217,,,,,8,CORnet_S,transfer,classify,CE_random
149,2.283053398132324,,,,,8,CORnet_S,transfer,classify,CE_random
150,2.660598993301392,2.21197772026062,0.1856456398963928,0.3136049807071686,0.33715468645095825,8,CORnet_S,transfer,classify,CE_random
151,2.4445157051086426,,,,,8,CORnet_S,transfer,classify,CE_random
152,2.6749908924102783,,,,,8,CORnet_S,transfer,classify,CE_random
153,2.297738075256348,,,,,8,CORnet_S,transfer,classify,CE_random
154,2.0765528678894043,,,,,8,CORnet_S,transfer,classify,CE_random
155,2.3617234230041504,,,,,8,CORnet_S,transfer,classify,CE_random
156,2.1600391864776607,,,,,8,CORnet_S,transfer,classify,CE_random
157,2.164553165435791,,,,,8,CORnet_S,transfer,classify,CE_random
158,2.1679255962371826,,,,,8,CORnet_S,transfer,classify,CE_random
159,1.997376561164856,,,,,8,CORnet_S,transfer,classify,CE_random
160,2.529853343963623,,,,,8,CORnet_S,transfer,classify,CE_random
161,1.9457652568817136,,,,,8,CORnet_S,transfer,classify,CE_random
162,2.355118989944458,,,,,8,CORnet_S,transfer,classify,CE_random
163,2.4564244747161865,,,,,8,CORnet_S,transfer,classify,CE_random
164,2.4861536026000977,,,,,8,CORnet_S,transfer,classify,CE_random
165,2.237377166748047,,,,,8,CORnet_S,transfer,classify,CE_random
166,2.27173399925232,,,,,8,CORnet_S,transfer,classify,CE_random
167,2.2143261432647705,,,,,8,CORnet_S,transfer,classify,CE_random
168,2.19284987449646,,,,,8,CORnet_S,transfer,classify,CE_random
169,2.591290235519409,,,,,8,CORnet_S,transfer,classify,CE_random
170,2.3258564472198486,,,,,8,CORnet_S,transfer,classify,CE_random
171,2.7285349369049072,,,,,8,CORnet_S,transfer,classify,CE_random
172,1.8630545139312744,,,,,8,CORnet_S,transfer,classify,CE_random
173,1.8332231044769287,,,,,8,CORnet_S,transfer,classify,CE_random
174,1.7249319553375244,,,,,8,CORnet_S,transfer,classify,CE_random
175,2.4605913162231445,,,,,8,CORnet_S,transfer,classify,CE_random
176,1.888438701629639,,,,,8,CORnet_S,transfer,classify,CE_random
177,2.6671905517578125,,,,,8,CORnet_S,transfer,classify,CE_random
