net_name,stimulus,set_size_1_acc,set_size_8_acc,acc_diff
alexnet,2_v_5,0.8277725563909774,0.5317199248120301,0.29605263157894723
alexnet,RVvGV,1.0,0.9882518796992481,0.011748120300751896
alexnet,RVvRHGV,1.0,0.912359022556391,0.08764097744360899
