net_name,stimulus,set_size_1_acc,set_size_8_acc,acc_diff
VGG16,2_v_5,0.5206766917293234,0.512687969924812,0.007988721804511378
VGG16,RVvGV,0.7142857142857143,0.5573308270676692,0.15695488721804507
VGG16,RVvRHGV,0.6574248120300752,0.5380639097744361,0.11936090225563911
