net_name,net_number,stimulus,set_size_1_acc,set_size_8_acc,set_size_1_err,set_size_effect,set_size_1_err_plus_effect
VGG16,7,Bx_v_RxRo,89.375,50.625,10.625,38.75,49.375
VGG16,7,TvT,100.0,100.0,0.0,0.0,0.0
VGG16,8,RVvGV,100.0,100.0,0.0,0.0,0.0
VGG16,8,RVvRHGV,100.0,100.0,0.0,0.0,0.0
VGG16,8,PWVvCV,100.0,100.0,0.0,0.0,0.0
VGG16,8,PWVvPWHCV,100.0,100.0,0.0,0.0,0.0
VGG16,8,2_v_5,100.0,100.0,0.0,0.0,0.0
VGG16,8,YT_v_BTYL,100.0,100.0,0.0,0.0,0.0
VGG16,8,YT_v_BTBL,100.0,100.0,0.0,0.0,0.0
VGG16,8,Bx_v_RxBo,100.0,100.0,0.0,0.0,0.0
VGG16,8,Bx_v_RxRo,100.0,100.0,0.0,0.0,0.0
VGG16,8,TvT,100.0,100.0,0.0,0.0,0.0
CORnet_Z,1,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,1,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,1,PWVvCV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,1,PWVvPWHCV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,1,2_v_5,100.0,99.375,0.0,0.625,0.625
CORnet_Z,1,YT_v_BTYL,100.0,100.0,0.0,0.0,0.0
CORnet_Z,1,YT_v_BTBL,100.0,100.0,0.0,0.0,0.0
CORnet_Z,1,Bx_v_RxBo,100.0,100.0,0.0,0.0,0.0
CORnet_Z,1,Bx_v_RxRo,100.0,100.0,0.0,0.0,0.0
CORnet_Z,1,TvT,100.0,100.0,0.0,0.0,0.0
CORnet_Z,2,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,2,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,2,PWVvCV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,2,PWVvPWHCV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,2,2_v_5,100.0,100.0,0.0,0.0,0.0
CORnet_Z,2,YT_v_BTYL,100.0,100.0,0.0,0.0,0.0
CORnet_Z,2,YT_v_BTBL,100.0,100.0,0.0,0.0,0.0
CORnet_Z,2,Bx_v_RxBo,100.0,100.0,0.0,0.0,0.0
CORnet_Z,2,Bx_v_RxRo,100.0,100.0,0.0,0.0,0.0
CORnet_Z,2,TvT,100.0,100.0,0.0,0.0,0.0
CORnet_Z,3,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,3,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,3,PWVvCV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,3,PWVvPWHCV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,3,2_v_5,100.0,100.0,0.0,0.0,0.0
CORnet_Z,3,YT_v_BTYL,100.0,100.0,0.0,0.0,0.0
CORnet_Z,3,YT_v_BTBL,100.0,100.0,0.0,0.0,0.0
CORnet_Z,3,Bx_v_RxBo,100.0,100.0,0.0,0.0,0.0
CORnet_Z,3,Bx_v_RxRo,100.0,100.0,0.0,0.0,0.0
CORnet_Z,3,TvT,100.0,100.0,0.0,0.0,0.0
CORnet_Z,4,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,4,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,4,PWVvCV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,4,PWVvPWHCV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,4,2_v_5,100.0,100.0,0.0,0.0,0.0
CORnet_Z,4,YT_v_BTYL,100.0,100.0,0.0,0.0,0.0
CORnet_Z,4,YT_v_BTBL,100.0,100.0,0.0,0.0,0.0
CORnet_Z,4,Bx_v_RxBo,100.0,100.0,0.0,0.0,0.0
CORnet_Z,4,Bx_v_RxRo,100.0,100.0,0.0,0.0,0.0
CORnet_Z,4,TvT,100.0,100.0,0.0,0.0,0.0
CORnet_Z,5,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,5,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,5,PWVvCV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,5,PWVvPWHCV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,5,2_v_5,100.0,100.0,0.0,0.0,0.0
CORnet_Z,5,YT_v_BTYL,100.0,100.0,0.0,0.0,0.0
CORnet_Z,5,YT_v_BTBL,100.0,100.0,0.0,0.0,0.0
CORnet_Z,5,Bx_v_RxBo,100.0,100.0,0.0,0.0,0.0
CORnet_Z,5,Bx_v_RxRo,100.0,100.0,0.0,0.0,0.0
CORnet_Z,5,TvT,100.0,100.0,0.0,0.0,0.0
CORnet_Z,6,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,6,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,6,PWVvCV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,6,PWVvPWHCV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,6,2_v_5,100.0,100.0,0.0,0.0,0.0
CORnet_Z,6,YT_v_BTYL,100.0,100.0,0.0,0.0,0.0
CORnet_Z,6,YT_v_BTBL,100.0,100.0,0.0,0.0,0.0
CORnet_Z,6,Bx_v_RxBo,100.0,100.0,0.0,0.0,0.0
CORnet_Z,6,Bx_v_RxRo,100.0,96.875,0.0,3.125,3.125
CORnet_Z,6,TvT,100.0,100.0,0.0,0.0,0.0
CORnet_Z,7,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,7,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,7,PWVvCV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,7,PWVvPWHCV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,7,2_v_5,100.0,100.0,0.0,0.0,0.0
CORnet_Z,7,YT_v_BTYL,100.0,100.0,0.0,0.0,0.0
CORnet_Z,7,YT_v_BTBL,100.0,100.0,0.0,0.0,0.0
CORnet_Z,7,Bx_v_RxBo,100.0,100.0,0.0,0.0,0.0
CORnet_Z,7,Bx_v_RxRo,100.0,100.0,0.0,0.0,0.0
CORnet_Z,7,TvT,100.0,100.0,0.0,0.0,0.0
CORnet_Z,8,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,8,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,8,PWVvCV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,8,PWVvPWHCV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,8,2_v_5,100.0,98.75,0.0,1.25,1.25
CORnet_Z,8,YT_v_BTYL,100.0,100.0,0.0,0.0,0.0
CORnet_Z,8,YT_v_BTBL,100.0,100.0,0.0,0.0,0.0
CORnet_Z,8,Bx_v_RxBo,100.0,100.0,0.0,0.0,0.0
CORnet_Z,8,Bx_v_RxRo,100.0,100.0,0.0,0.0,0.0
CORnet_Z,8,TvT,100.0,100.0,0.0,0.0,0.0
CORnet_S,1,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,1,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,1,PWVvCV,100.0,100.0,0.0,0.0,0.0
CORnet_S,1,PWVvPWHCV,100.0,100.0,0.0,0.0,0.0
CORnet_S,1,2_v_5,100.0,100.0,0.0,0.0,0.0
CORnet_S,1,YT_v_BTYL,100.0,100.0,0.0,0.0,0.0
CORnet_S,1,YT_v_BTBL,100.0,100.0,0.0,0.0,0.0
CORnet_S,1,Bx_v_RxBo,100.0,100.0,0.0,0.0,0.0
CORnet_S,1,Bx_v_RxRo,100.0,100.0,0.0,0.0,0.0
CORnet_S,1,TvT,100.0,100.0,0.0,0.0,0.0
CORnet_S,2,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,2,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,2,PWVvCV,100.0,100.0,0.0,0.0,0.0
CORnet_S,2,PWVvPWHCV,100.0,100.0,0.0,0.0,0.0
CORnet_S,2,2_v_5,100.0,100.0,0.0,0.0,0.0
CORnet_S,2,YT_v_BTYL,100.0,100.0,0.0,0.0,0.0
CORnet_S,2,YT_v_BTBL,100.0,100.0,0.0,0.0,0.0
CORnet_S,2,Bx_v_RxBo,100.0,100.0,0.0,0.0,0.0
CORnet_S,2,Bx_v_RxRo,100.0,100.0,0.0,0.0,0.0
CORnet_S,2,TvT,100.0,100.0,0.0,0.0,0.0
CORnet_S,3,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,3,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,3,PWVvCV,100.0,100.0,0.0,0.0,0.0
CORnet_S,3,PWVvPWHCV,100.0,100.0,0.0,0.0,0.0
CORnet_S,3,2_v_5,100.0,100.0,0.0,0.0,0.0
CORnet_S,3,YT_v_BTYL,100.0,100.0,0.0,0.0,0.0
CORnet_S,3,YT_v_BTBL,100.0,100.0,0.0,0.0,0.0
CORnet_S,3,Bx_v_RxBo,100.0,100.0,0.0,0.0,0.0
CORnet_S,3,Bx_v_RxRo,100.0,100.0,0.0,0.0,0.0
CORnet_S,3,TvT,100.0,100.0,0.0,0.0,0.0
CORnet_S,4,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,4,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,4,PWVvCV,100.0,100.0,0.0,0.0,0.0
CORnet_S,4,PWVvPWHCV,100.0,100.0,0.0,0.0,0.0
CORnet_S,4,2_v_5,100.0,100.0,0.0,0.0,0.0
CORnet_S,4,YT_v_BTYL,100.0,100.0,0.0,0.0,0.0
CORnet_S,4,YT_v_BTBL,100.0,100.0,0.0,0.0,0.0
CORnet_S,4,Bx_v_RxBo,100.0,100.0,0.0,0.0,0.0
CORnet_S,4,Bx_v_RxRo,100.0,100.0,0.0,0.0,0.0
CORnet_S,4,TvT,100.0,100.0,0.0,0.0,0.0
CORnet_S,5,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,5,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,5,PWVvCV,100.0,100.0,0.0,0.0,0.0
CORnet_S,5,PWVvPWHCV,100.0,100.0,0.0,0.0,0.0
CORnet_S,5,2_v_5,100.0,100.0,0.0,0.0,0.0
CORnet_S,5,YT_v_BTYL,100.0,100.0,0.0,0.0,0.0
CORnet_S,5,YT_v_BTBL,100.0,100.0,0.0,0.0,0.0
CORnet_S,5,Bx_v_RxBo,100.0,100.0,0.0,0.0,0.0
CORnet_S,5,Bx_v_RxRo,100.0,100.0,0.0,0.0,0.0
CORnet_S,5,TvT,100.0,100.0,0.0,0.0,0.0
CORnet_S,6,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,6,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,6,PWVvCV,100.0,100.0,0.0,0.0,0.0
CORnet_S,6,PWVvPWHCV,100.0,100.0,0.0,0.0,0.0
CORnet_S,6,2_v_5,100.0,97.5,0.0,2.5,2.5
CORnet_S,6,YT_v_BTYL,100.0,100.0,0.0,0.0,0.0
CORnet_S,6,YT_v_BTBL,100.0,100.0,0.0,0.0,0.0
CORnet_S,6,Bx_v_RxBo,100.0,100.0,0.0,0.0,0.0
CORnet_S,6,Bx_v_RxRo,100.0,100.0,0.0,0.0,0.0
CORnet_S,6,TvT,100.0,97.5,0.0,2.5,2.5
CORnet_S,7,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,7,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,7,PWVvCV,100.0,100.0,0.0,0.0,0.0
CORnet_S,7,PWVvPWHCV,100.0,100.0,0.0,0.0,0.0
CORnet_S,7,2_v_5,100.0,100.0,0.0,0.0,0.0
CORnet_S,7,YT_v_BTYL,100.0,100.0,0.0,0.0,0.0
CORnet_S,7,YT_v_BTBL,100.0,100.0,0.0,0.0,0.0
CORnet_S,7,Bx_v_RxBo,100.0,100.0,0.0,0.0,0.0
CORnet_S,7,Bx_v_RxRo,100.0,100.0,0.0,0.0,0.0
CORnet_S,7,TvT,100.0,100.0,0.0,0.0,0.0
CORnet_S,8,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,8,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,8,PWVvCV,100.0,99.375,0.0,0.625,0.625
CORnet_S,8,PWVvPWHCV,100.0,100.0,0.0,0.0,0.0
CORnet_S,8,2_v_5,100.0,100.0,0.0,0.0,0.0
CORnet_S,8,YT_v_BTYL,100.0,100.0,0.0,0.0,0.0
CORnet_S,8,YT_v_BTBL,100.0,100.0,0.0,0.0,0.0
CORnet_S,8,Bx_v_RxBo,100.0,100.0,0.0,0.0,0.0
CORnet_S,8,Bx_v_RxRo,100.0,100.0,0.0,0.0,0.0
CORnet_S,8,TvT,100.0,100.0,0.0,0.0,0.0
