net_name,method,mode,learning_rate,net_number,stimulus,set_size,target_condition,n_correct,n_trials,accuracy,hit_rate,false_alarm_rate,d_prime
VGG16,transfer,classify,0.001,3,RVvRHGV,2,absent,259,266,0.9736842105263158,,,
VGG16,transfer,classify,0.001,3,RVvRHGV,4,absent,261,266,0.981203007518797,,,
VGG16,transfer,classify,0.001,3,RVvRHGV,8,absent,222,266,0.8345864661654135,,,
VGG16,transfer,classify,0.001,3,RVvRHGV,1,both,532,532,1.0,,,
VGG16,transfer,classify,0.001,3,RVvRHGV,2,both,525,532,0.9868421052631579,,,
VGG16,transfer,classify,0.001,3,RVvRHGV,4,both,500,532,0.9398496240601504,,,
VGG16,transfer,classify,0.001,3,RVvRHGV,8,both,420,532,0.7894736842105263,,,
VGG16,transfer,classify,0.001,3,2_v_5,1,present,130,266,0.48872180451127817,,,
VGG16,transfer,classify,0.001,3,2_v_5,2,present,127,266,0.4774436090225564,,,
VGG16,transfer,classify,0.001,3,2_v_5,4,present,121,266,0.4548872180451128,,,
VGG16,transfer,classify,0.001,3,2_v_5,8,present,137,266,0.5150375939849624,,,
VGG16,transfer,classify,0.001,3,2_v_5,1,absent,213,266,0.8007518796992481,,,
VGG16,transfer,classify,0.001,3,2_v_5,2,absent,163,266,0.6127819548872181,,,
VGG16,transfer,classify,0.001,3,2_v_5,4,absent,141,266,0.5300751879699248,,,
VGG16,transfer,classify,0.001,3,2_v_5,8,absent,142,266,0.5338345864661654,,,
VGG16,transfer,classify,0.001,3,2_v_5,1,both,343,532,0.6447368421052632,,,
VGG16,transfer,classify,0.001,3,2_v_5,2,both,290,532,0.5451127819548872,,,
VGG16,transfer,classify,0.001,3,2_v_5,4,both,262,532,0.4924812030075188,,,
VGG16,transfer,classify,0.001,3,2_v_5,8,both,279,532,0.5244360902255639,,,
VGG16,transfer,classify,0.001,4,RVvGV,1,present,266,266,1.0,,,
VGG16,transfer,classify,0.001,4,RVvGV,2,present,265,266,0.9962406015037594,,,
VGG16,transfer,classify,0.001,4,RVvGV,4,present,256,266,0.9624060150375939,,,
VGG16,transfer,classify,0.001,4,RVvGV,8,present,238,266,0.8947368421052632,,,
VGG16,transfer,classify,0.001,4,RVvGV,1,absent,266,266,1.0,,,
VGG16,transfer,classify,0.001,4,RVvGV,2,absent,266,266,1.0,,,
VGG16,transfer,classify,0.001,4,RVvGV,4,absent,266,266,1.0,,,
VGG16,transfer,classify,0.001,4,RVvGV,8,absent,254,266,0.9548872180451128,,,
VGG16,transfer,classify,0.001,4,RVvGV,1,both,532,532,1.0,,,
VGG16,transfer,classify,0.001,4,RVvGV,2,both,531,532,0.9981203007518797,,,
VGG16,transfer,classify,0.001,4,RVvGV,4,both,522,532,0.981203007518797,,,
VGG16,transfer,classify,0.001,4,RVvGV,8,both,492,532,0.924812030075188,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,1,present,266,266,1.0,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,2,present,264,266,0.9924812030075187,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,4,present,246,266,0.924812030075188,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,8,present,209,266,0.7857142857142857,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,1,absent,266,266,1.0,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,2,absent,260,266,0.9774436090225563,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,4,absent,250,266,0.9398496240601504,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,8,absent,210,266,0.7894736842105263,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,1,both,532,532,1.0,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,2,both,524,532,0.9849624060150376,,,
