net_name,method,mode,learning_rate,net_number,stimulus,set_size,target_condition,accuracy,hit_rate,false_alarm_rate,d_prime
alexnet,transfer,classify,0.001,5,RVvGV,2,present,1.0,,,
alexnet,transfer,classify,0.001,5,RVvGV,4,present,1.0,,,
alexnet,transfer,classify,0.001,5,RVvGV,8,present,1.0,,,
alexnet,transfer,classify,0.001,5,RVvGV,1,absent,1.0,,,
alexnet,transfer,classify,0.001,5,RVvGV,2,absent,1.0,,,
alexnet,transfer,classify,0.001,5,RVvGV,4,absent,1.0,,,
alexnet,transfer,classify,0.001,5,RVvGV,8,absent,1.0,,,
alexnet,transfer,classify,0.001,5,RVvGV,1,both,1.0,,,
alexnet,transfer,classify,0.001,5,RVvGV,2,both,1.0,,,
alexnet,transfer,classify,0.001,5,RVvGV,4,both,1.0,,,
alexnet,transfer,classify,0.001,5,RVvGV,8,both,1.0,,,
alexnet,transfer,classify,0.001,5,RVvRHGV,1,present,1.0,,,
alexnet,transfer,classify,0.001,5,RVvRHGV,2,present,1.0,,,
alexnet,transfer,classify,0.001,5,RVvRHGV,4,present,1.0,,,
alexnet,transfer,classify,0.001,5,RVvRHGV,8,present,1.0,,,
alexnet,transfer,classify,0.001,5,RVvRHGV,1,absent,1.0,,,
alexnet,transfer,classify,0.001,5,RVvRHGV,2,absent,1.0,,,
alexnet,transfer,classify,0.001,5,RVvRHGV,4,absent,1.0,,,
alexnet,transfer,classify,0.001,5,RVvRHGV,8,absent,1.0,,,
alexnet,transfer,classify,0.001,5,RVvRHGV,1,both,1.0,,,
alexnet,transfer,classify,0.001,5,RVvRHGV,2,both,1.0,,,
alexnet,transfer,classify,0.001,5,RVvRHGV,4,both,1.0,,,
alexnet,transfer,classify,0.001,5,RVvRHGV,8,both,1.0,,,
alexnet,transfer,classify,0.001,5,2_v_5,1,present,0.9323308270676691,,,
alexnet,transfer,classify,0.001,5,2_v_5,2,present,0.7669172932330827,,,
alexnet,transfer,classify,0.001,5,2_v_5,4,present,0.7857142857142857,,,
alexnet,transfer,classify,0.001,5,2_v_5,8,present,0.5789473684210527,,,
alexnet,transfer,classify,0.001,5,2_v_5,1,absent,0.981203007518797,,,
