net_name,method,mode,learning_rate,net_number,stimulus,set_size,target_condition,accuracy,hit_rate,false_alarm_rate,d_prime
alexnet,transfer,classify,0.001,3,PWVvCV,1,both,0.5,,,
alexnet,transfer,classify,0.001,3,PWVvCV,2,both,0.55625,,,
alexnet,transfer,classify,0.001,3,PWVvCV,4,both,0.50625,,,
alexnet,transfer,classify,0.001,3,PWVvCV,8,both,0.5,,,
alexnet,transfer,classify,0.001,3,PWVvPWHCV,1,present,0.325,,,
alexnet,transfer,classify,0.001,3,PWVvPWHCV,2,present,0.8125,,,
alexnet,transfer,classify,0.001,3,PWVvPWHCV,4,present,1.0,,,
alexnet,transfer,classify,0.001,3,PWVvPWHCV,8,present,1.0,,,
alexnet,transfer,classify,0.001,3,PWVvPWHCV,1,absent,0.6875,,,
alexnet,transfer,classify,0.001,3,PWVvPWHCV,2,absent,0.1625,,,
alexnet,transfer,classify,0.001,3,PWVvPWHCV,4,absent,0.0,,,
alexnet,transfer,classify,0.001,3,PWVvPWHCV,8,absent,0.0,,,
alexnet,transfer,classify,0.001,3,PWVvPWHCV,1,both,0.50625,,,
alexnet,transfer,classify,0.001,3,PWVvPWHCV,2,both,0.4875,,,
alexnet,transfer,classify,0.001,3,PWVvPWHCV,4,both,0.5,,,
alexnet,transfer,classify,0.001,3,PWVvPWHCV,8,both,0.5,,,
alexnet,transfer,classify,0.001,3,2_v_5,1,present,0.525,,,
alexnet,transfer,classify,0.001,3,2_v_5,2,present,0.975,,,
alexnet,transfer,classify,0.001,3,2_v_5,4,present,1.0,,,
alexnet,transfer,classify,0.001,3,2_v_5,8,present,1.0,,,
alexnet,transfer,classify,0.001,3,2_v_5,1,absent,0.35,,,
alexnet,transfer,classify,0.001,3,2_v_5,2,absent,0.025,,,
alexnet,transfer,classify,0.001,3,2_v_5,4,absent,0.0,,,
alexnet,transfer,classify,0.001,3,2_v_5,8,absent,0.0,,,
alexnet,transfer,classify,0.001,3,2_v_5,1,both,0.4375,,,
alexnet,transfer,classify,0.001,3,2_v_5,2,both,0.5,,,
alexnet,transfer,classify,0.001,3,2_v_5,4,both,0.5,,,
alexnet,transfer,classify,0.001,3,2_v_5,8,both,0.5,,,
alexnet,transfer,classify,0.001,3,YT_v_BTYL,1,present,0.5125,,,
alexnet,transfer,classify,0.001,3,YT_v_BTYL,2,present,0.7875,,,
alexnet,transfer,classify,0.001,3,YT_v_BTYL,4,present,1.0,,,
alexnet,transfer,classify,0.001,3,YT_v_BTYL,8,present,1.0,,,
alexnet,transfer,classify,0.001,3,YT_v_BTYL,1,absent,0.7,,,
alexnet,transfer,classify,0.001,3,YT_v_BTYL,2,absent,0.2875,,,
alexnet,transfer,classify,0.001,3,YT_v_BTYL,4,absent,0.05,,,
alexnet,transfer,classify,0.001,3,YT_v_BTYL,8,absent,0.0,,,
alexnet,transfer,classify,0.001,3,YT_v_BTYL,1,both,0.60625,,,
alexnet,transfer,classify,0.001,3,YT_v_BTYL,2,both,0.5375,,,
alexnet,transfer,classify,0.001,3,YT_v_BTYL,4,both,0.525,,,
alexnet,transfer,classify,0.001,3,YT_v_BTYL,8,both,0.5,,,
alexnet,transfer,classify,0.001,3,YT_v_BTBL,1,present,0.35,,,
alexnet,transfer,classify,0.001,3,YT_v_BTBL,2,present,0.775,,,
alexnet,transfer,classify,0.001,3,YT_v_BTBL,4,present,0.975,,,
alexnet,transfer,classify,0.001,3,YT_v_BTBL,8,present,1.0,,,
alexnet,transfer,classify,0.001,3,YT_v_BTBL,1,absent,0.75,,,
alexnet,transfer,classify,0.001,3,YT_v_BTBL,2,absent,0.45,,,
alexnet,transfer,classify,0.001,3,YT_v_BTBL,4,absent,0.1125,,,
alexnet,transfer,classify,0.001,3,YT_v_BTBL,8,absent,0.0,,,
alexnet,transfer,classify,0.001,3,YT_v_BTBL,1,both,0.55,,,
alexnet,transfer,classify,0.001,3,YT_v_BTBL,2,both,0.6125,,,
alexnet,transfer,classify,0.001,3,YT_v_BTBL,4,both,0.54375,,,
alexnet,transfer,classify,0.001,3,YT_v_BTBL,8,both,0.5,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxBo,1,present,0.1625,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxBo,2,present,0.675,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxBo,4,present,0.9625,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxBo,8,present,1.0,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxBo,1,absent,0.6875,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxBo,2,absent,0.3125,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxBo,4,absent,0.0375,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxBo,8,absent,0.0,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxBo,1,both,0.425,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxBo,2,both,0.49375,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxBo,4,both,0.5,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxBo,8,both,0.5,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxRo,1,present,0.1875,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxRo,2,present,0.675,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxRo,4,present,0.9875,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxRo,8,present,1.0,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxRo,1,absent,0.725,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxRo,2,absent,0.2375,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxRo,4,absent,0.0125,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxRo,8,absent,0.0,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxRo,1,both,0.45625,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxRo,2,both,0.45625,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxRo,4,both,0.5,,,
alexnet,transfer,classify,0.001,3,Bx_v_RxRo,8,both,0.5,,,
alexnet,transfer,classify,0.001,3,TvT,1,present,0.55,,,
alexnet,transfer,classify,0.001,3,TvT,2,present,0.9375,,,
alexnet,transfer,classify,0.001,3,TvT,4,present,1.0,,,
alexnet,transfer,classify,0.001,3,TvT,8,present,1.0,,,
alexnet,transfer,classify,0.001,3,TvT,1,absent,0.4625,,,
alexnet,transfer,classify,0.001,3,TvT,2,absent,0.0875,,,
alexnet,transfer,classify,0.001,3,TvT,4,absent,0.0,,,
alexnet,transfer,classify,0.001,3,TvT,8,absent,0.0,,,
alexnet,transfer,classify,0.001,3,TvT,1,both,0.50625,,,
alexnet,transfer,classify,0.001,3,TvT,2,both,0.5125,,,
alexnet,transfer,classify,0.001,3,TvT,4,both,0.5,,,
alexnet,transfer,classify,0.001,3,TvT,8,both,0.5,,,
alexnet,transfer,classify,0.001,4,RVvGV,1,present,0.35,,,
