net_name,net_number,stimulus,set_size_1_acc,set_size_8_acc,set_size_1_err,set_size_effect,set_size_1_err_plus_effect
CORnet_S,1,RVvGV,99.24812030075188,73.87218045112782,0.7518796992481214,25.37593984962406,26.127819548872182
CORnet_S,1,RVvRHGV,88.34586466165413,60.338345864661655,11.654135338345867,28.00751879699248,39.661654135338345
CORnet_S,1,2_v_5,56.390977443609025,53.00751879699248,43.609022556390975,3.383458646616546,46.99248120300752
CORnet_S,2,RVvGV,97.55639097744361,65.0375939849624,2.4436090225563873,32.518796992481214,34.9624060150376
CORnet_S,2,RVvRHGV,84.21052631578947,58.27067669172933,15.789473684210535,25.939849624060138,41.72932330827067
CORnet_S,2,2_v_5,52.443609022556394,52.819548872180455,47.556390977443606,-0.3759398496240607,47.180451127819545
CORnet_S,3,RVvGV,99.06015037593986,68.98496240601504,0.9398496240601446,30.075187969924812,31.015037593984957
CORnet_S,3,RVvRHGV,88.7218045112782,60.338345864661655,11.278195488721806,28.38345864661654,39.661654135338345
CORnet_S,3,2_v_5,55.26315789473685,54.699248120300744,44.73684210526315,0.5639097744361052,45.300751879699256
CORnet_S,4,RVvGV,99.06015037593986,70.30075187969925,0.9398496240601446,28.759398496240607,29.69924812030075
CORnet_S,4,RVvRHGV,89.09774436090225,60.150375939849624,10.902255639097746,28.94736842105263,39.849624060150376
CORnet_S,4,2_v_5,53.75939849624061,57.14285714285714,46.24060150375939,-3.383458646616532,42.85714285714286
CORnet_S,5,RVvGV,99.06015037593986,70.48872180451127,0.9398496240601446,28.571428571428584,29.511278195488728
CORnet_S,5,RVvRHGV,88.34586466165413,59.58646616541353,11.654135338345867,28.7593984962406,40.41353383458647
CORnet_S,5,2_v_5,52.443609022556394,55.26315789473685,47.556390977443606,-2.819548872180455,44.73684210526315
CORnet_S,6,RVvGV,98.87218045112782,70.11278195488721,1.127819548872182,28.759398496240607,29.88721804511279
CORnet_S,6,RVvRHGV,90.6015037593985,62.21804511278195,9.398496240601503,28.383458646616546,37.78195488721805
CORnet_S,6,2_v_5,55.26315789473685,56.766917293233085,44.73684210526315,-1.5037593984962356,43.233082706766915
CORnet_S,7,RVvGV,99.24812030075188,74.06015037593986,0.7518796992481214,25.187969924812023,25.939849624060145
CORnet_S,7,RVvRHGV,90.6015037593985,60.902255639097746,9.398496240601503,29.69924812030075,39.097744360902254
CORnet_S,7,2_v_5,54.699248120300744,54.13533834586466,45.300751879699256,0.5639097744360839,45.86466165413534
CORnet_S,8,RVvGV,96.05263157894737,65.78947368421053,3.94736842105263,30.263157894736835,34.210526315789465
CORnet_S,8,RVvRHGV,88.1578947368421,59.210526315789465,11.842105263157904,28.94736842105263,40.789473684210535
CORnet_S,8,2_v_5,52.255639097744364,53.00751879699248,47.744360902255636,-0.7518796992481143,46.99248120300752
