net_name,net_number,stimulus,set_size_1_acc,set_size_8_acc,set_size_1_err,set_size_effect,set_size_1_err_plus_effect
alexnet,1,RVvGV,100.0,99.43609022556392,0.0,0.5639097744360839,0.5639097744360839
alexnet,1,RVvRHGV,100.0,87.21804511278195,0.0,12.781954887218049,12.781954887218049
alexnet,1,2_v_5,87.03007518796993,56.015037593984964,12.969924812030072,31.015037593984964,43.984962406015036
alexnet,2,RVvGV,100.0,97.74436090225564,0.0,2.255639097744364,2.255639097744364
alexnet,2,RVvRHGV,100.0,85.71428571428571,0.0,14.285714285714292,14.285714285714292
alexnet,2,2_v_5,83.27067669172934,56.57894736842105,16.729323308270665,26.691729323308287,43.42105263157895
alexnet,3,RVvGV,100.0,98.30827067669173,0.0,1.691729323308266,1.691729323308266
alexnet,3,RVvRHGV,100.0,86.8421052631579,0.0,13.157894736842096,13.157894736842096
alexnet,3,2_v_5,82.14285714285714,56.766917293233085,17.85714285714286,25.375939849624054,43.233082706766915
alexnet,4,RVvGV,100.0,99.43609022556392,0.0,0.5639097744360839,0.5639097744360839
alexnet,4,RVvRHGV,100.0,85.15037593984962,0.0,14.849624060150376,14.849624060150376
alexnet,4,2_v_5,85.15037593984962,53.00751879699248,14.849624060150376,32.142857142857146,46.99248120300752
alexnet,5,RVvGV,100.0,98.68421052631578,0.0,1.3157894736842195,1.3157894736842195
alexnet,5,RVvRHGV,100.0,86.65413533834587,0.0,13.345864661654133,13.345864661654133
alexnet,5,2_v_5,91.35338345864662,54.51127819548872,8.646616541353382,36.8421052631579,45.48872180451128
alexnet,6,RVvGV,100.0,99.06015037593986,0.0,0.9398496240601446,0.9398496240601446
alexnet,6,RVvRHGV,100.0,85.52631578947368,0.0,14.473684210526315,14.473684210526315
alexnet,6,2_v_5,85.33834586466166,51.691729323308266,14.661654135338338,33.646616541353396,48.308270676691734
alexnet,7,RVvGV,100.0,98.49624060150376,0.0,1.5037593984962427,1.5037593984962427
alexnet,7,RVvRHGV,100.0,88.1578947368421,0.0,11.842105263157904,11.842105263157904
alexnet,7,2_v_5,87.21804511278195,59.210526315789465,12.781954887218049,28.007518796992485,40.789473684210535
alexnet,8,RVvGV,100.0,98.49624060150376,0.0,1.5037593984962427,1.5037593984962427
alexnet,8,RVvRHGV,100.0,81.203007518797,0.0,18.796992481203006,18.796992481203006
alexnet,8,2_v_5,80.45112781954887,57.330827067669176,19.548872180451127,23.120300751879697,42.669172932330824
VGG16,1,RVvGV,100.0,86.65413533834587,0.0,13.345864661654133,13.345864661654133
VGG16,1,RVvRHGV,100.0,86.8421052631579,0.0,13.157894736842096,13.157894736842096
VGG16,1,2_v_5,100.0,71.61654135338345,0.0,28.383458646616546,28.383458646616546
VGG16,2,RVvGV,100.0,86.8421052631579,0.0,13.157894736842096,13.157894736842096
VGG16,2,RVvRHGV,100.0,87.78195488721805,0.0,12.218045112781951,12.218045112781951
VGG16,2,2_v_5,100.0,74.62406015037594,0.0,25.37593984962406,25.37593984962406
VGG16,3,RVvGV,100.0,87.03007518796993,0.0,12.969924812030072,12.969924812030072
VGG16,3,RVvRHGV,100.0,83.64661654135338,0.0,16.35338345864662,16.35338345864662
VGG16,3,2_v_5,100.0,70.86466165413535,0.0,29.135338345864653,29.135338345864653
VGG16,4,RVvGV,100.0,85.15037593984962,0.0,14.849624060150376,14.849624060150376
VGG16,4,RVvRHGV,100.0,84.58646616541353,0.0,15.413533834586474,15.413533834586474
VGG16,4,2_v_5,100.0,71.05263157894737,0.0,28.94736842105263,28.94736842105263
VGG16,5,RVvGV,100.0,85.52631578947368,0.0,14.473684210526315,14.473684210526315
VGG16,5,RVvRHGV,100.0,86.2781954887218,0.0,13.721804511278194,13.721804511278194
VGG16,5,2_v_5,100.0,73.87218045112782,0.0,26.127819548872182,26.127819548872182
VGG16,6,RVvGV,100.0,86.2781954887218,0.0,13.721804511278194,13.721804511278194
