net_name,net_number,stimulus,set_size_1_acc,set_size_8_acc,set_size_1_err,set_size_effect,set_size_1_err_plus_effect
alexnet,1,RVvGV,100.0,100.0,0.0,0.0,0.0
alexnet,1,RVvRHGV,100.0,100.0,0.0,0.0,0.0
alexnet,1,2_v_5,100.0,100.0,0.0,0.0,0.0
alexnet,2,RVvGV,100.0,100.0,0.0,0.0,0.0
alexnet,2,RVvRHGV,100.0,100.0,0.0,0.0,0.0
alexnet,2,2_v_5,100.0,98.49624060150376,0.0,1.5037593984962427,1.5037593984962427
alexnet,3,RVvGV,100.0,100.0,0.0,0.0,0.0
alexnet,3,RVvRHGV,100.0,100.0,0.0,0.0,0.0
alexnet,3,2_v_5,100.0,100.0,0.0,0.0,0.0
alexnet,4,RVvGV,100.0,100.0,0.0,0.0,0.0
alexnet,4,RVvRHGV,100.0,100.0,0.0,0.0,0.0
alexnet,4,2_v_5,100.0,100.0,0.0,0.0,0.0
alexnet,5,RVvGV,100.0,100.0,0.0,0.0,0.0
alexnet,5,RVvRHGV,100.0,100.0,0.0,0.0,0.0
alexnet,5,2_v_5,100.0,98.49624060150376,0.0,1.5037593984962427,1.5037593984962427
alexnet,6,RVvGV,100.0,100.0,0.0,0.0,0.0
alexnet,6,RVvRHGV,100.0,100.0,0.0,0.0,0.0
alexnet,6,2_v_5,100.0,99.24812030075188,0.0,0.7518796992481214,0.7518796992481214
alexnet,7,RVvGV,100.0,100.0,0.0,0.0,0.0
alexnet,7,RVvRHGV,100.0,100.0,0.0,0.0,0.0
alexnet,7,2_v_5,100.0,99.81203007518798,0.0,0.18796992481202324,0.18796992481202324
alexnet,8,RVvGV,100.0,100.0,0.0,0.0,0.0
alexnet,8,RVvRHGV,100.0,100.0,0.0,0.0,0.0
alexnet,8,2_v_5,100.0,100.0,0.0,0.0,0.0
VGG16,1,RVvGV,100.0,100.0,0.0,0.0,0.0
VGG16,1,RVvRHGV,100.0,100.0,0.0,0.0,0.0
VGG16,1,2_v_5,100.0,100.0,0.0,0.0,0.0
VGG16,2,RVvGV,100.0,100.0,0.0,0.0,0.0
VGG16,2,RVvRHGV,100.0,100.0,0.0,0.0,0.0
VGG16,2,2_v_5,100.0,100.0,0.0,0.0,0.0
VGG16,3,RVvGV,100.0,100.0,0.0,0.0,0.0
VGG16,3,RVvRHGV,100.0,100.0,0.0,0.0,0.0
VGG16,3,2_v_5,100.0,100.0,0.0,0.0,0.0
VGG16,4,RVvGV,100.0,100.0,0.0,0.0,0.0
VGG16,4,RVvRHGV,100.0,100.0,0.0,0.0,0.0
VGG16,4,2_v_5,100.0,100.0,0.0,0.0,0.0
VGG16,5,RVvGV,100.0,100.0,0.0,0.0,0.0
VGG16,5,RVvRHGV,100.0,100.0,0.0,0.0,0.0
VGG16,5,2_v_5,100.0,100.0,0.0,0.0,0.0
VGG16,6,RVvGV,100.0,100.0,0.0,0.0,0.0
VGG16,6,RVvRHGV,100.0,100.0,0.0,0.0,0.0
VGG16,6,2_v_5,100.0,100.0,0.0,0.0,0.0
VGG16,7,RVvGV,100.0,100.0,0.0,0.0,0.0
VGG16,7,RVvRHGV,100.0,100.0,0.0,0.0,0.0
VGG16,7,2_v_5,100.0,100.0,0.0,0.0,0.0
VGG16,8,RVvGV,100.0,100.0,0.0,0.0,0.0
VGG16,8,RVvRHGV,100.0,100.0,0.0,0.0,0.0
VGG16,8,2_v_5,100.0,100.0,0.0,0.0,0.0
CORnet_Z,1,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,1,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,1,2_v_5,100.0,97.74436090225564,0.0,2.255639097744364,2.255639097744364
CORnet_Z,2,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,2,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,2,2_v_5,100.0,98.30827067669173,0.0,1.691729323308266,1.691729323308266
CORnet_Z,3,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,3,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,3,2_v_5,100.0,99.24812030075188,0.0,0.7518796992481214,0.7518796992481214
CORnet_Z,4,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,4,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,4,2_v_5,100.0,97.93233082706767,0.0,2.0676691729323267,2.0676691729323267
CORnet_Z,5,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,5,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,5,2_v_5,100.0,98.68421052631578,0.0,1.3157894736842195,1.3157894736842195
CORnet_Z,6,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,6,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,6,2_v_5,100.0,99.62406015037594,0.0,0.3759398496240607,0.3759398496240607
CORnet_Z,7,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,7,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,7,2_v_5,100.0,99.06015037593986,0.0,0.9398496240601446,0.9398496240601446
CORnet_Z,8,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,8,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_Z,8,2_v_5,100.0,99.81203007518798,0.0,0.18796992481202324,0.18796992481202324
CORnet_S,1,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,1,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,1,2_v_5,100.0,100.0,0.0,0.0,0.0
CORnet_S,2,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,2,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,2,2_v_5,100.0,100.0,0.0,0.0,0.0
CORnet_S,3,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,3,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,3,2_v_5,100.0,100.0,0.0,0.0,0.0
CORnet_S,4,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,4,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,4,2_v_5,100.0,99.81203007518798,0.0,0.18796992481202324,0.18796992481202324
CORnet_S,5,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,5,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,5,2_v_5,100.0,99.81203007518798,0.0,0.18796992481202324,0.18796992481202324
CORnet_S,6,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,6,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,6,2_v_5,100.0,100.0,0.0,0.0,0.0
CORnet_S,7,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,7,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,7,2_v_5,100.0,99.81203007518798,0.0,0.18796992481202324,0.18796992481202324
CORnet_S,8,RVvGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,8,RVvRHGV,100.0,100.0,0.0,0.0,0.0
CORnet_S,8,2_v_5,100.0,100.0,0.0,0.0,0.0
