,net_name,method,source_dataset,net_number,set_size,alpha,alpha_cov,beta,beta_cov,threshold_acc,discrim_threshold,log_set_size,log_discrim_threshold
28,alexnet,transfer,search stimuli (classify),8,1,0.27406608310622477,2.309006426236533e-08,0.023431325989012295,1.2872137152228298e-07,0.75,0.27427427427427425,0.0,-0.5618149254055944
29,alexnet,transfer,search stimuli (classify),8,2,0.3255919817567597,4.3262321224656136e-07,0.034322870810753595,2.384430293284299e-07,0.75,0.3253253253253253,0.3010299956639812,-0.4876821272471079
30,alexnet,transfer,search stimuli (classify),8,4,0.4192918048781493,3.116364399851757e-05,0.06360581068565561,2.4328071763309845e-05,0.75,0.4194194194194194,0.6020599913279624,-0.377351465259687
31,alexnet,transfer,search stimuli (classify),8,8,0.4523585353594844,2.702434705671529e-05,0.06557376746148137,2.117844786335131e-05,0.75,0.45245245245245247,0.9030899869919435,-0.34442705341460017
32,alexnet,transfer,ImageNet,1,1,0.5954478926563608,0.0013081780199884314,0.16461359817151058,0.0011255013433123175,0.75,0.5955955955955956,0.0,-0.22504852249743276
33,alexnet,transfer,ImageNet,1,2,0.7325520369160016,0.0012311564528475407,0.1942946967180163,0.0012558765839979457,0.75,0.7327327327327328,0.3010299956639812,-0.13505440716759043
34,alexnet,transfer,ImageNet,1,4,0.9710491220438974,0.004809772080225829,0.26511557371474975,0.004625190826329972,0.75,0.970970970970971,0.6020599913279624,-0.012793753959737463
35,alexnet,transfer,ImageNet,1,8,1.5549203826865559,0.10486293335287299,0.46783542091502706,0.03359407051695958,0.75,1.0,0.9030899869919435,0.0
36,alexnet,transfer,ImageNet,2,1,0.7021088190079248,0.0009104406261544343,0.1479390353793954,0.0007968768817565753,0.75,0.7017017017017017,0.0,-0.1538474702593237
37,alexnet,transfer,ImageNet,2,2,0.8249788724661886,0.00030528067340110046,0.14949041596109158,0.00031296368788770625,0.75,0.8248248248248248,0.3010299956639812,-0.08363827652886655
38,alexnet,transfer,ImageNet,2,4,0.9381704688528646,0.0013749000965080035,0.1818463869093143,0.0014710016924354462,0.75,0.9379379379379379,0.6020599913279624,-0.027825897338204064
39,alexnet,transfer,ImageNet,2,8,1.0441297196612827,0.002141631728432943,0.21498360162560098,0.0016812948844316538,0.75,1.0,0.9030899869919435,0.0
40,alexnet,transfer,ImageNet,3,1,0.815872816197668,0.0026729158914152794,0.17625523593352355,0.0028443255553681056,0.75,0.8158158158158159,0.0,-0.08840787948600567
41,alexnet,transfer,ImageNet,3,2,0.9704810608708375,0.0021998816052030026,0.1640464508339973,0.002271362635962646,0.75,0.970970970970971,0.3010299956639812,-0.012793753959737463
42,alexnet,transfer,ImageNet,3,4,1.1076423358046381,0.018504083858013116,0.12214416615206446,0.009170717167289484,0.75,1.0,0.6020599913279624,0.0
43,alexnet,transfer,ImageNet,3,8,1.1086698779441606,0.014274839812251125,0.10664316635707421,0.0064451447350748516,0.75,1.0,0.9030899869919435,0.0
44,alexnet,transfer,ImageNet,4,1,0.639957369521914,0.0011703001882208226,0.15956544763423414,0.0010141980525699573,0.75,0.6396396396396397,0.0,-0.19406463006758212
45,alexnet,transfer,ImageNet,4,2,0.7571132405601313,0.0006480110470992982,0.17571923145715698,0.0006465838118723993,0.75,0.7567567567567568,0.3010299956639812,-0.12104369272477576
46,alexnet,transfer,ImageNet,4,4,0.886365830029175,0.0015158388455469062,0.24855934050483572,0.001680616780732299,0.75,0.8858858858858859,0.6020599913279624,-0.052622217528156864
47,alexnet,transfer,ImageNet,4,8,0.9820758626092961,0.0028362480915315896,0.2927971506544832,0.002686879399849176,0.75,0.9819819819819819,0.9030899869919435,-0.007896480846033815
48,alexnet,transfer,ImageNet,5,1,0.5028772601726758,0.0012206864811208254,0.13632169742717148,0.000986886101860867,0.75,0.5025025025025025,0.0,-0.298861771080963
49,alexnet,transfer,ImageNet,5,2,0.6658792470427481,0.0014591947487447863,0.18878253354887678,0.0013894779189265593,0.75,0.6656656656656657,0.3010299956639812,-0.17674384292287773
