method,mode,loss_func,net_name,replicate,vsd_score_bin,acc,n_trials,pred
transfer,classify,CE-random,CORnet_S,1,8.0,0.65625,96,0.6954184980231575
transfer,classify,CE-random,CORnet_S,1,9.0,0.7058823529411765,102,0.6672765254741493
transfer,classify,CE-random,CORnet_S,1,10.0,0.6413043478260869,92,0.6391345529251411
transfer,classify,CE-random,CORnet_S,1,11.0,0.6086956521739131,69,0.6109925803761329
initialize,classify,CE-largest,CORnet_S,2,0.0,0.5283842794759825,229,0.5331520006734817
initialize,classify,CE-largest,CORnet_S,2,1.0,0.5069124423963134,217,0.513659915234442
initialize,classify,CE-largest,CORnet_S,2,2.0,0.4690721649484536,194,0.4941678297954023
initialize,classify,CE-largest,CORnet_S,2,3.0,0.46994535519125685,183,0.4746757443563626
initialize,classify,CE-largest,CORnet_S,2,4.0,0.47337278106508873,169,0.45518365891732293
initialize,classify,CE-largest,CORnet_S,2,5.0,0.4057971014492754,138,0.43569157347828325
initialize,classify,CE-largest,CORnet_S,2,6.0,0.4112903225806452,124,0.41619948803924356
initialize,classify,CE-largest,CORnet_S,2,7.0,0.42748091603053434,131,0.3967074026002039
initialize,classify,CE-largest,CORnet_S,2,8.0,0.46875,96,0.3772153171611642
initialize,classify,CE-largest,CORnet_S,2,9.0,0.3235294117647059,102,0.3577232317221245
initialize,classify,CE-largest,CORnet_S,2,10.0,0.3804347826086957,92,0.3382311462830848
initialize,classify,CE-largest,CORnet_S,2,11.0,0.2463768115942029,69,0.31873906084404513
transfer,classify,CE-largest,CORnet_S,2,0.0,0.9344978165938864,229,0.9222707329760351
transfer,classify,CE-largest,CORnet_S,2,1.0,0.8709677419354839,217,0.8948784251237277
transfer,classify,CE-largest,CORnet_S,2,2.0,0.8762886597938144,194,0.8674861172714203
transfer,classify,CE-largest,CORnet_S,2,3.0,0.8306010928961749,183,0.8400938094191129
transfer,classify,CE-largest,CORnet_S,2,4.0,0.8520710059171598,169,0.8127015015668055
transfer,classify,CE-largest,CORnet_S,2,5.0,0.7463768115942029,138,0.7853091937144981
transfer,classify,CE-largest,CORnet_S,2,6.0,0.7741935483870968,124,0.7579168858621907
transfer,classify,CE-largest,CORnet_S,2,7.0,0.7709923664122137,131,0.7305245780098834
transfer,classify,CE-largest,CORnet_S,2,8.0,0.6666666666666666,96,0.703132270157576
transfer,classify,CE-largest,CORnet_S,2,9.0,0.7156862745098039,102,0.6757399623052686
transfer,classify,CE-largest,CORnet_S,2,10.0,0.6847826086956522,92,0.6483476544529612
transfer,classify,CE-largest,CORnet_S,2,11.0,0.5362318840579711,69,0.6209553466006538
transfer,classify,CE-random,CORnet_S,2,0.0,0.925764192139738,229,0.9324708861834647
transfer,classify,CE-random,CORnet_S,2,1.0,0.8709677419354839,217,0.9043289136344566
transfer,classify,CE-random,CORnet_S,2,2.0,0.8814432989690721,194,0.8761869410854484
transfer,classify,CE-random,CORnet_S,2,3.0,0.8524590163934426,183,0.8480449685364402
transfer,classify,CE-random,CORnet_S,2,4.0,0.8402366863905325,169,0.8199029959874319
transfer,classify,CE-random,CORnet_S,2,5.0,0.7391304347826086,138,0.7917610234384237
transfer,classify,CE-random,CORnet_S,2,6.0,0.6935483870967742,124,0.7636190508894155
transfer,classify,CE-random,CORnet_S,2,7.0,0.7633587786259542,131,0.7354770783404073
transfer,classify,CE-random,CORnet_S,2,8.0,0.7395833333333334,96,0.7073351057913991
transfer,classify,CE-random,CORnet_S,2,9.0,0.696078431372549,102,0.6791931332423908
transfer,classify,CE-random,CORnet_S,2,10.0,0.6630434782608695,92,0.6510511606933826
transfer,classify,CE-random,CORnet_S,2,11.0,0.6666666666666666,69,0.6229091881443745
initialize,classify,CE-largest,CORnet_S,3,0.0,0.5938864628820961,229,0.5930640002499754
initialize,classify,CE-largest,CORnet_S,3,1.0,0.4792626728110599,217,0.5735719148109357
initialize,classify,CE-largest,CORnet_S,3,2.0,0.5670103092783505,194,0.554079829371896
initialize,classify,CE-largest,CORnet_S,3,3.0,0.5519125683060109,183,0.5345877439328564
initialize,classify,CE-largest,CORnet_S,3,4.0,0.5562130177514792,169,0.5150956584938167
initialize,classify,CE-largest,CORnet_S,3,5.0,0.4492753623188406,138,0.495603573054777
initialize,classify,CE-largest,CORnet_S,3,6.0,0.5161290322580645,124,0.4761114876157373
initialize,classify,CE-largest,CORnet_S,3,7.0,0.4961832061068702,131,0.4566194021766976
initialize,classify,CE-largest,CORnet_S,3,8.0,0.5,96,0.4371273167376579
initialize,classify,CE-largest,CORnet_S,3,9.0,0.39215686274509803,102,0.41763523129861824
initialize,classify,CE-largest,CORnet_S,3,10.0,0.42391304347826086,92,0.39814314585957855
initialize,classify,CE-largest,CORnet_S,3,11.0,0.30434782608695654,69,0.37865106042053887
transfer,classify,CE-largest,CORnet_S,3,0.0,0.9519650655021834,229,0.9495235007309897
transfer,classify,CE-largest,CORnet_S,3,1.0,0.8986175115207373,217,0.9221311928786823
transfer,classify,CE-largest,CORnet_S,3,2.0,0.8865979381443299,194,0.8947388850263749
transfer,classify,CE-largest,CORnet_S,3,3.0,0.8415300546448088,183,0.8673465771740675
transfer,classify,CE-largest,CORnet_S,3,4.0,0.863905325443787,169,0.8399542693217601
transfer,classify,CE-largest,CORnet_S,3,5.0,0.7898550724637681,138,0.8125619614694528
transfer,classify,CE-largest,CORnet_S,3,6.0,0.7983870967741935,124,0.7851696536171453
transfer,classify,CE-largest,CORnet_S,3,7.0,0.7633587786259542,131,0.757777345764838
transfer,classify,CE-largest,CORnet_S,3,8.0,0.7604166666666666,96,0.7303850379125305
transfer,classify,CE-largest,CORnet_S,3,9.0,0.7745098039215687,102,0.7029927300602232
transfer,classify,CE-largest,CORnet_S,3,10.0,0.7065217391304348,92,0.6756004222079157
transfer,classify,CE-largest,CORnet_S,3,11.0,0.5507246376811594,69,0.6482081143556084
transfer,classify,CE-random,CORnet_S,3,0.0,0.9301310043668122,229,0.9347784222726913
transfer,classify,CE-random,CORnet_S,3,1.0,0.8986175115207373,217,0.9066364497236831
transfer,classify,CE-random,CORnet_S,3,2.0,0.845360824742268,194,0.8784944771746749
transfer,classify,CE-random,CORnet_S,3,3.0,0.8524590163934426,183,0.8503525046256667
transfer,classify,CE-random,CORnet_S,3,4.0,0.8520710059171598,169,0.8222105320766585
transfer,classify,CE-random,CORnet_S,3,5.0,0.7536231884057971,138,0.7940685595276502
transfer,classify,CE-random,CORnet_S,3,6.0,0.7419354838709677,124,0.765926586978642
transfer,classify,CE-random,CORnet_S,3,7.0,0.7709923664122137,131,0.7377846144296338
transfer,classify,CE-random,CORnet_S,3,8.0,0.6875,96,0.7096426418806256
transfer,classify,CE-random,CORnet_S,3,9.0,0.7156862745098039,102,0.6815006693316175
transfer,classify,CE-random,CORnet_S,3,10.0,0.6739130434782609,92,0.6533586967826093
transfer,classify,CE-random,CORnet_S,3,11.0,0.6376811594202898,69,0.6252167242336011
initialize,classify,CE-largest,CORnet_S,4,0.0,0.5807860262008734,229,0.5586605510974916
initialize,classify,CE-largest,CORnet_S,4,1.0,0.48847926267281105,217,0.5391684656584519
initialize,classify,CE-largest,CORnet_S,4,2.0,0.4948453608247423,194,0.5196763802194122
initialize,classify,CE-largest,CORnet_S,4,3.0,0.46994535519125685,183,0.5001842947803725
initialize,classify,CE-largest,CORnet_S,4,4.0,0.514792899408284,169,0.48069220934133283
initialize,classify,CE-largest,CORnet_S,4,5.0,0.41304347826086957,138,0.46120012390229315
initialize,classify,CE-largest,CORnet_S,4,6.0,0.4596774193548387,124,0.44170803846325346
initialize,classify,CE-largest,CORnet_S,4,7.0,0.40458015267175573,131,0.4222159530242138
initialize,classify,CE-largest,CORnet_S,4,8.0,0.46875,96,0.4027238675851741
initialize,classify,CE-largest,CORnet_S,4,9.0,0.37254901960784315,102,0.3832317821461344
initialize,classify,CE-largest,CORnet_S,4,10.0,0.44565217391304346,92,0.3637396967070947
initialize,classify,CE-largest,CORnet_S,4,11.0,0.30434782608695654,69,0.34424761126805503
transfer,classify,CE-largest,CORnet_S,4,0.0,0.9519650655021834,229,0.9464422074110423
transfer,classify,CE-largest,CORnet_S,4,1.0,0.8894009216589862,217,0.919049899558735
transfer,classify,CE-largest,CORnet_S,4,2.0,0.8608247422680413,194,0.8916575917064276
transfer,classify,CE-largest,CORnet_S,4,3.0,0.8469945355191257,183,0.8642652838541202
transfer,classify,CE-largest,CORnet_S,4,4.0,0.8994082840236687,169,0.8368729760018128
transfer,classify,CE-largest,CORnet_S,4,5.0,0.7753623188405797,138,0.8094806681495054
transfer,classify,CE-largest,CORnet_S,4,6.0,0.8064516129032258,124,0.782088360297198
transfer,classify,CE-largest,CORnet_S,4,7.0,0.7633587786259542,131,0.7546960524448906
transfer,classify,CE-largest,CORnet_S,4,8.0,0.7083333333333334,96,0.7273037445925832
transfer,classify,CE-largest,CORnet_S,4,9.0,0.7647058823529411,102,0.6999114367402758
transfer,classify,CE-largest,CORnet_S,4,10.0,0.717391304347826,92,0.6725191288879684
transfer,classify,CE-largest,CORnet_S,4,11.0,0.5652173913043478,69,0.645126821035661
transfer,classify,CE-random,CORnet_S,4,0.0,0.9126637554585153,229,0.8775745243301496
transfer,classify,CE-random,CORnet_S,4,1.0,0.847926267281106,217,0.8494325517811414
transfer,classify,CE-random,CORnet_S,4,2.0,0.8298969072164949,194,0.8212905792321332
transfer,classify,CE-random,CORnet_S,4,3.0,0.8032786885245902,183,0.793148606683125
transfer,classify,CE-random,CORnet_S,4,4.0,0.7988165680473372,169,0.7650066341341167
transfer,classify,CE-random,CORnet_S,4,5.0,0.6666666666666666,138,0.7368646615851085
transfer,classify,CE-random,CORnet_S,4,6.0,0.6774193548387096,124,0.7087226890361004
transfer,classify,CE-random,CORnet_S,4,7.0,0.6717557251908397,131,0.6805807164870922
transfer,classify,CE-random,CORnet_S,4,8.0,0.6458333333333334,96,0.652438743938084
transfer,classify,CE-random,CORnet_S,4,9.0,0.696078431372549,102,0.6242967713890757
transfer,classify,CE-random,CORnet_S,4,10.0,0.5869565217391305,92,0.5961547988400675
transfer,classify,CE-random,CORnet_S,4,11.0,0.5362318840579711,69,0.5680128262910593
initialize,classify,CE-largest,CORnet_S,5,0.0,0.5938864628820961,229,0.5562493581144412
initialize,classify,CE-largest,CORnet_S,5,1.0,0.5299539170506913,217,0.5367572726754015
initialize,classify,CE-largest,CORnet_S,5,2.0,0.5670103092783505,194,0.5172651872363618
initialize,classify,CE-largest,CORnet_S,5,3.0,0.5300546448087432,183,0.49777310179732215
initialize,classify,CE-largest,CORnet_S,5,4.0,0.5088757396449705,169,0.47828101635828246
initialize,classify,CE-largest,CORnet_S,5,5.0,0.41304347826086957,138,0.4587889309192428
initialize,classify,CE-largest,CORnet_S,5,6.0,0.41935483870967744,124,0.4392968454802031
initialize,classify,CE-largest,CORnet_S,5,7.0,0.40458015267175573,131,0.4198047600411634
initialize,classify,CE-largest,CORnet_S,5,8.0,0.4270833333333333,96,0.4003126746021237
initialize,classify,CE-largest,CORnet_S,5,9.0,0.38235294117647056,102,0.38082058916308403
initialize,classify,CE-largest,CORnet_S,5,10.0,0.33695652173913043,92,0.36132850372404435
initialize,classify,CE-largest,CORnet_S,5,11.0,0.2753623188405797,69,0.34183641828500466
transfer,classify,CE-largest,CORnet_S,5,0.0,0.9475982532751092,229,0.9433823315173092
transfer,classify,CE-largest,CORnet_S,5,1.0,0.8986175115207373,217,0.9159900236650018
transfer,classify,CE-largest,CORnet_S,5,2.0,0.865979381443299,194,0.8885977158126944
transfer,classify,CE-largest,CORnet_S,5,3.0,0.8688524590163934,183,0.861205407960387
transfer,classify,CE-largest,CORnet_S,5,4.0,0.8816568047337278,169,0.8338131001080796
transfer,classify,CE-largest,CORnet_S,5,5.0,0.7608695652173914,138,0.8064207922557722
transfer,classify,CE-largest,CORnet_S,5,6.0,0.8064516129032258,124,0.7790284844034648
transfer,classify,CE-largest,CORnet_S,5,7.0,0.7786259541984732,131,0.7516361765511574
transfer,classify,CE-largest,CORnet_S,5,8.0,0.71875,96,0.72424386869885
transfer,classify,CE-largest,CORnet_S,5,9.0,0.7352941176470589,102,0.6968515608465427
transfer,classify,CE-largest,CORnet_S,5,10.0,0.6847826086956522,92,0.6694592529942353
transfer,classify,CE-largest,CORnet_S,5,11.0,0.5652173913043478,69,0.6420669451419279
transfer,classify,CE-random,CORnet_S,5,0.0,0.9432314410480349,229,0.9243544657828154
transfer,classify,CE-random,CORnet_S,5,1.0,0.8940092165898618,217,0.8962124932338073
transfer,classify,CE-random,CORnet_S,5,2.0,0.865979381443299,194,0.8680705206847991
transfer,classify,CE-random,CORnet_S,5,3.0,0.8743169398907104,183,0.8399285481357909
transfer,classify,CE-random,CORnet_S,5,4.0,0.8520710059171598,169,0.8117865755867827
transfer,classify,CE-random,CORnet_S,5,5.0,0.7536231884057971,138,0.7836446030377744
transfer,classify,CE-random,CORnet_S,5,6.0,0.7096774193548387,124,0.7555026304887662
transfer,classify,CE-random,CORnet_S,5,7.0,0.7480916030534351,131,0.727360657939758
transfer,classify,CE-random,CORnet_S,5,8.0,0.7083333333333334,96,0.6992186853907498
transfer,classify,CE-random,CORnet_S,5,9.0,0.6862745098039216,102,0.6710767128417416
transfer,classify,CE-random,CORnet_S,5,10.0,0.6195652173913043,92,0.6429347402927335
transfer,classify,CE-random,CORnet_S,5,11.0,0.5797101449275363,69,0.6147927677437253
initialize,classify,CE-largest,CORnet_S,6,0.0,0.5720524017467249,229,0.5915274679450505
initialize,classify,CE-largest,CORnet_S,6,1.0,0.5576036866359447,217,0.5720353825060108
initialize,classify,CE-largest,CORnet_S,6,2.0,0.5257731958762887,194,0.5525432970669711
initialize,classify,CE-largest,CORnet_S,6,3.0,0.5191256830601093,183,0.5330512116279315
initialize,classify,CE-largest,CORnet_S,6,4.0,0.46153846153846156,169,0.5135591261888918
initialize,classify,CE-largest,CORnet_S,6,5.0,0.427536231884058,138,0.4940670407498521
initialize,classify,CE-largest,CORnet_S,6,6.0,0.5645161290322581,124,0.4745749553108124
initialize,classify,CE-largest,CORnet_S,6,7.0,0.46564885496183206,131,0.4550828698717727
initialize,classify,CE-largest,CORnet_S,6,8.0,0.4895833333333333,96,0.435590784432733
initialize,classify,CE-largest,CORnet_S,6,9.0,0.43137254901960786,102,0.41609869899369334
initialize,classify,CE-largest,CORnet_S,6,10.0,0.4782608695652174,92,0.39660661355465365
initialize,classify,CE-largest,CORnet_S,6,11.0,0.3188405797101449,69,0.37711452811561397
transfer,classify,CE-largest,CORnet_S,6,0.0,0.9432314410480349,229,0.9617765182301614
transfer,classify,CE-largest,CORnet_S,6,1.0,0.8847926267281107,217,0.934384210377854
transfer,classify,CE-largest,CORnet_S,6,2.0,0.8865979381443299,194,0.9069919025255466
transfer,classify,CE-largest,CORnet_S,6,3.0,0.8907103825136612,183,0.8795995946732392
transfer,classify,CE-largest,CORnet_S,6,4.0,0.9053254437869822,169,0.8522072868209318
transfer,classify,CE-largest,CORnet_S,6,5.0,0.7971014492753623,138,0.8248149789686244
transfer,classify,CE-largest,CORnet_S,6,6.0,0.8225806451612904,124,0.797422671116317
transfer,classify,CE-largest,CORnet_S,6,7.0,0.7633587786259542,131,0.7700303632640096
transfer,classify,CE-largest,CORnet_S,6,8.0,0.75,96,0.7426380554117022
transfer,classify,CE-largest,CORnet_S,6,9.0,0.7745098039215687,102,0.7152457475593949
transfer,classify,CE-largest,CORnet_S,6,10.0,0.75,92,0.6878534397070875
transfer,classify,CE-largest,CORnet_S,6,11.0,0.5652173913043478,69,0.6604611318547801
transfer,classify,CE-random,CORnet_S,6,0.0,0.9213973799126638,229,0.8909602253020662
transfer,classify,CE-random,CORnet_S,6,1.0,0.8341013824884793,217,0.862818252753058
transfer,classify,CE-random,CORnet_S,6,2.0,0.845360824742268,194,0.8346762802040498
transfer,classify,CE-random,CORnet_S,6,3.0,0.8032786885245902,183,0.8065343076550415
transfer,classify,CE-random,CORnet_S,6,4.0,0.7988165680473372,169,0.7783923351060333
transfer,classify,CE-random,CORnet_S,6,5.0,0.7391304347826086,138,0.7502503625570252
transfer,classify,CE-random,CORnet_S,6,6.0,0.6774193548387096,124,0.722108390008017
transfer,classify,CE-random,CORnet_S,6,7.0,0.6717557251908397,131,0.6939664174590088
transfer,classify,CE-random,CORnet_S,6,8.0,0.6458333333333334,96,0.6658244449100006
transfer,classify,CE-random,CORnet_S,6,9.0,0.6470588235294118,102,0.6376824723609924
transfer,classify,CE-random,CORnet_S,6,10.0,0.6413043478260869,92,0.6095404998119842
transfer,classify,CE-random,CORnet_S,6,11.0,0.6086956521739131,69,0.581398527262976
initialize,classify,CE-largest,CORnet_S,7,0.0,0.5807860262008734,229,0.5840481415223728
initialize,classify,CE-largest,CORnet_S,7,1.0,0.5483870967741935,217,0.5645560560833331
initialize,classify,CE-largest,CORnet_S,7,2.0,0.5927835051546392,194,0.5450639706442935
initialize,classify,CE-largest,CORnet_S,7,3.0,0.5136612021857924,183,0.5255718852052538
initialize,classify,CE-largest,CORnet_S,7,4.0,0.4911242603550296,169,0.5060797997662141
initialize,classify,CE-largest,CORnet_S,7,5.0,0.5507246376811594,138,0.48658771432717435
initialize,classify,CE-largest,CORnet_S,7,6.0,0.46774193548387094,124,0.46709562888813466
initialize,classify,CE-largest,CORnet_S,7,7.0,0.46564885496183206,131,0.447603543449095
initialize,classify,CE-largest,CORnet_S,7,8.0,0.4375,96,0.4281114580100553
initialize,classify,CE-largest,CORnet_S,7,9.0,0.4215686274509804,102,0.4086193725710156
initialize,classify,CE-largest,CORnet_S,7,10.0,0.391304347826087,92,0.3891272871319759
initialize,classify,CE-largest,CORnet_S,7,11.0,0.2608695652173913,69,0.36963520169293623
transfer,classify,CE-largest,CORnet_S,7,0.0,0.9432314410480349,229,0.937442760278569
transfer,classify,CE-largest,CORnet_S,7,1.0,0.880184331797235,217,0.9100504524262616
transfer,classify,CE-largest,CORnet_S,7,2.0,0.865979381443299,194,0.8826581445739542
transfer,classify,CE-largest,CORnet_S,7,3.0,0.8306010928961749,183,0.8552658367216468
transfer,classify,CE-largest,CORnet_S,7,4.0,0.8994082840236687,169,0.8278735288693394
transfer,classify,CE-largest,CORnet_S,7,5.0,0.782608695652174,138,0.800481221017032
transfer,classify,CE-largest,CORnet_S,7,6.0,0.8064516129032258,124,0.7730889131647246
transfer,classify,CE-largest,CORnet_S,7,7.0,0.7633587786259542,131,0.7456966053124172
transfer,classify,CE-largest,CORnet_S,7,8.0,0.6875,96,0.7183042974601098
transfer,classify,CE-largest,CORnet_S,7,9.0,0.7647058823529411,102,0.6909119896078024
transfer,classify,CE-largest,CORnet_S,7,10.0,0.6956521739130435,92,0.663519681755495
transfer,classify,CE-largest,CORnet_S,7,11.0,0.5217391304347826,69,0.6361273739031876
transfer,classify,CE-random,CORnet_S,7,0.0,0.9213973799126638,229,0.8933603143995668
transfer,classify,CE-random,CORnet_S,7,1.0,0.847926267281106,217,0.8652183418505586
transfer,classify,CE-random,CORnet_S,7,2.0,0.8144329896907216,194,0.8370763693015503
transfer,classify,CE-random,CORnet_S,7,3.0,0.8524590163934426,183,0.8089343967525421
transfer,classify,CE-random,CORnet_S,7,4.0,0.834319526627219,169,0.7807924242035339
transfer,classify,CE-random,CORnet_S,7,5.0,0.7101449275362319,138,0.7526504516545257
transfer,classify,CE-random,CORnet_S,7,6.0,0.6854838709677419,124,0.7245084791055175
transfer,classify,CE-random,CORnet_S,7,7.0,0.7099236641221374,131,0.6963665065565093
transfer,classify,CE-random,CORnet_S,7,8.0,0.6354166666666666,96,0.668224534007501
transfer,classify,CE-random,CORnet_S,7,9.0,0.6666666666666666,102,0.6400825614584928
transfer,classify,CE-random,CORnet_S,7,10.0,0.6195652173913043,92,0.6119405889094847
transfer,classify,CE-random,CORnet_S,7,11.0,0.5652173913043478,69,0.5837986163604765
initialize,classify,CE-largest,CORnet_S,8,0.0,0.6157205240174672,229,0.5885410278839149
initialize,classify,CE-largest,CORnet_S,8,1.0,0.5668202764976958,217,0.5690489424448752
initialize,classify,CE-largest,CORnet_S,8,2.0,0.5257731958762887,194,0.5495568570058356
initialize,classify,CE-largest,CORnet_S,8,3.0,0.4918032786885246,183,0.5300647715667959
initialize,classify,CE-largest,CORnet_S,8,4.0,0.514792899408284,169,0.5105726861277562
initialize,classify,CE-largest,CORnet_S,8,5.0,0.4492753623188406,138,0.4910806006887165
initialize,classify,CE-largest,CORnet_S,8,6.0,0.46774193548387094,124,0.4715885152496768
initialize,classify,CE-largest,CORnet_S,8,7.0,0.4351145038167939,131,0.45209642981063713
initialize,classify,CE-largest,CORnet_S,8,8.0,0.4583333333333333,96,0.43260434437159745
initialize,classify,CE-largest,CORnet_S,8,9.0,0.46078431372549017,102,0.41311225893255776
initialize,classify,CE-largest,CORnet_S,8,10.0,0.45652173913043476,92,0.3936201734935181
initialize,classify,CE-largest,CORnet_S,8,11.0,0.3333333333333333,69,0.3741280880544784
transfer,classify,CE-largest,CORnet_S,8,0.0,0.9213973799126638,229,0.8928558936786004
transfer,classify,CE-largest,CORnet_S,8,1.0,0.8294930875576036,217,0.865463585826293
transfer,classify,CE-largest,CORnet_S,8,2.0,0.8505154639175257,194,0.8380712779739856
transfer,classify,CE-largest,CORnet_S,8,3.0,0.8360655737704918,183,0.8106789701216782
transfer,classify,CE-largest,CORnet_S,8,4.0,0.8106508875739645,169,0.7832866622693708
transfer,classify,CE-largest,CORnet_S,8,5.0,0.7318840579710145,138,0.7558943544170634
transfer,classify,CE-largest,CORnet_S,8,6.0,0.75,124,0.728502046564756
transfer,classify,CE-largest,CORnet_S,8,7.0,0.732824427480916,131,0.7011097387124486
transfer,classify,CE-largest,CORnet_S,8,8.0,0.65625,96,0.6737174308601412
transfer,classify,CE-largest,CORnet_S,8,9.0,0.6568627450980392,102,0.6463251230078338
transfer,classify,CE-largest,CORnet_S,8,10.0,0.6086956521739131,92,0.6189328151555265
transfer,classify,CE-largest,CORnet_S,8,11.0,0.5217391304347826,69,0.591540507303219
transfer,classify,CE-random,CORnet_S,8,0.0,0.925764192139738,229,0.888104402776249
transfer,classify,CE-random,CORnet_S,8,1.0,0.8663594470046083,217,0.8599624302272408
transfer,classify,CE-random,CORnet_S,8,2.0,0.8247422680412371,194,0.8318204576782326
transfer,classify,CE-random,CORnet_S,8,3.0,0.8087431693989071,183,0.8036784851292245
transfer,classify,CE-random,CORnet_S,8,4.0,0.7928994082840237,169,0.7755365125802162
transfer,classify,CE-random,CORnet_S,8,5.0,0.6956521739130435,138,0.747394540031208
transfer,classify,CE-random,CORnet_S,8,6.0,0.6693548387096774,124,0.7192525674821998
transfer,classify,CE-random,CORnet_S,8,7.0,0.6793893129770993,131,0.6911105949331916
transfer,classify,CE-random,CORnet_S,8,8.0,0.625,96,0.6629686223841834
transfer,classify,CE-random,CORnet_S,8,9.0,0.6764705882352942,102,0.6348266498351751
transfer,classify,CE-random,CORnet_S,8,10.0,0.6413043478260869,92,0.6066846772861669
transfer,classify,CE-random,CORnet_S,8,11.0,0.5942028985507246,69,0.5785427047371587
initialize,classify,CE-largest,CORnet_Z,1,0.0,0.5807860262008734,229,0.530275985094854
initialize,classify,CE-largest,CORnet_Z,1,1.0,0.511520737327189,217,0.5100862478058046
initialize,classify,CE-largest,CORnet_Z,1,2.0,0.5103092783505154,194,0.4898965105167552
initialize,classify,CE-largest,CORnet_Z,1,3.0,0.48633879781420764,183,0.4697067732277059
initialize,classify,CE-largest,CORnet_Z,1,4.0,0.44970414201183434,169,0.4495170359386565
initialize,classify,CE-largest,CORnet_Z,1,5.0,0.41304347826086957,138,0.4293272986496071
initialize,classify,CE-largest,CORnet_Z,1,6.0,0.4032258064516129,124,0.4091375613605578
initialize,classify,CE-largest,CORnet_Z,1,7.0,0.35877862595419846,131,0.3889478240715084
initialize,classify,CE-largest,CORnet_Z,1,8.0,0.3541666666666667,96,0.368758086782459
initialize,classify,CE-largest,CORnet_Z,1,9.0,0.27450980392156865,102,0.34856834949340965
initialize,classify,CE-largest,CORnet_Z,1,10.0,0.3695652173913043,92,0.32837861220436027
initialize,classify,CE-largest,CORnet_Z,1,11.0,0.3188405797101449,69,0.30818887491531094
transfer,classify,CE-largest,CORnet_Z,1,0.0,0.7336244541484717,229,0.6839522249110666
transfer,classify,CE-largest,CORnet_Z,1,1.0,0.6728110599078341,217,0.661175406881091
transfer,classify,CE-largest,CORnet_Z,1,2.0,0.6185567010309279,194,0.6383985888511156
transfer,classify,CE-largest,CORnet_Z,1,3.0,0.5792349726775956,183,0.61562177082114
transfer,classify,CE-largest,CORnet_Z,1,4.0,0.591715976331361,169,0.5928449527911646
transfer,classify,CE-largest,CORnet_Z,1,5.0,0.5507246376811594,138,0.570068134761189
transfer,classify,CE-largest,CORnet_Z,1,6.0,0.5564516129032258,124,0.5472913167312135
