method,mode,loss_func,net_name,replicate,vsd_score_bin,acc,n_trials,pred
initialize,classify,CE-largest,VGG16,6,3.0,0.16666666666666666,6,0.1496387822749478
initialize,classify,CE-largest,VGG16,6,4.0,0.0,4,0.06101323614187343
transfer,classify,CE-largest,VGG16,6,0.0,0.8918353105373342,1433,0.8959541248217484
transfer,classify,CE-largest,VGG16,6,1.0,0.7608695652173914,276,0.8105808833196803
transfer,classify,CE-largest,VGG16,6,2.0,0.64,25,0.7252076418176121
transfer,classify,CE-largest,VGG16,6,3.0,0.8333333333333334,6,0.639834400315544
transfer,classify,CE-largest,VGG16,6,4.0,0.5,4,0.5544611588134758
transfer,classify,CE-random,VGG16,6,0.0,0.886950453593859,1433,0.7453686044277233
transfer,classify,CE-random,VGG16,6,1.0,0.7681159420289855,276,0.7191909417761462
transfer,classify,CE-random,VGG16,6,2.0,0.56,25,0.6930132791245691
transfer,classify,CE-random,VGG16,6,3.0,0.5,6,0.6668356164729919
transfer,classify,CE-random,VGG16,6,4.0,0.75,4,0.6406579538214149
initialize,classify,CE-largest,VGG16,7,0.0,0.1465457083042568,1433,0.321226900593667
initialize,classify,CE-largest,VGG16,7,1.0,0.16666666666666666,276,0.23260135446059255
initialize,classify,CE-largest,VGG16,7,2.0,0.24,25,0.14397580832751816
initialize,classify,CE-largest,VGG16,7,3.0,0.16666666666666666,6,0.05535026219444372
initialize,classify,CE-largest,VGG16,7,4.0,0.0,4,-0.03327528393863066
transfer,classify,CE-largest,VGG16,7,0.0,0.881367759944173,1433,0.8242664118045655
transfer,classify,CE-largest,VGG16,7,1.0,0.7862318840579711,276,0.7388931703024973
transfer,classify,CE-largest,VGG16,7,2.0,0.6,25,0.6535199288004292
transfer,classify,CE-largest,VGG16,7,3.0,0.5,6,0.568146687298361
transfer,classify,CE-largest,VGG16,7,4.0,0.5,4,0.4827734457962929
transfer,classify,CE-random,VGG16,7,0.0,0.8799720865317515,1433,0.7577990179718235
transfer,classify,CE-random,VGG16,7,1.0,0.7572463768115942,276,0.7316213553202463
transfer,classify,CE-random,VGG16,7,2.0,0.64,25,0.7054436926686692
transfer,classify,CE-random,VGG16,7,3.0,0.5,6,0.6792660300170921
transfer,classify,CE-random,VGG16,7,4.0,0.75,4,0.653088367365515
initialize,classify,CE-largest,VGG16,8,0.0,0.4305652477320307,1433,0.3809583447111058
initialize,classify,CE-largest,VGG16,8,1.0,0.3079710144927536,276,0.2923327985780314
initialize,classify,CE-largest,VGG16,8,2.0,0.28,25,0.203707252444957
initialize,classify,CE-largest,VGG16,8,3.0,0.0,6,0.11508170631188258
initialize,classify,CE-largest,VGG16,8,4.0,0.0,4,0.026456160178808197
transfer,classify,CE-largest,VGG16,8,0.0,0.8960223307745987,1433,0.8170234129271721
transfer,classify,CE-largest,VGG16,8,1.0,0.7753623188405797,276,0.7316501714251039
transfer,classify,CE-largest,VGG16,8,2.0,0.56,25,0.6462769299230358
transfer,classify,CE-largest,VGG16,8,3.0,0.5,6,0.5609036884209676
transfer,classify,CE-largest,VGG16,8,4.0,0.5,4,0.47553044691889945
transfer,classify,CE-random,VGG16,8,0.0,0.8904396371249128,1433,0.801225861423789
transfer,classify,CE-random,VGG16,8,1.0,0.7572463768115942,276,0.7750481987722119
transfer,classify,CE-random,VGG16,8,2.0,0.68,25,0.7488705361206348
transfer,classify,CE-random,VGG16,8,3.0,0.6666666666666666,6,0.7226928734690576
transfer,classify,CE-random,VGG16,8,4.0,0.75,4,0.6965152108174806
initialize,classify,CE-largest,alexnet,1,0.0,0.4319609211444522,1433,0.4203111517339725
initialize,classify,CE-largest,alexnet,1,1.0,0.32971014492753625,276,0.33098934914085176
initialize,classify,CE-largest,alexnet,1,2.0,0.28,25,0.241667546547731
initialize,classify,CE-largest,alexnet,1,3.0,0.16666666666666666,6,0.15234574395461026
initialize,classify,CE-largest,alexnet,1,4.0,0.0,4,0.06302394136148953
transfer,classify,CE-largest,alexnet,1,0.0,0.7320307048150733,1433,0.7583924876361543
transfer,classify,CE-largest,alexnet,1,1.0,0.5978260869565217,276,0.6848485896619035
transfer,classify,CE-largest,alexnet,1,2.0,0.56,25,0.6113046916876528
transfer,classify,CE-largest,alexnet,1,3.0,0.6666666666666666,6,0.5377607937134019
transfer,classify,CE-largest,alexnet,1,4.0,0.5,4,0.46421689573915115
transfer,classify,CE-random,alexnet,1,0.0,0.7264480111653873,1433,0.6752439798942121
transfer,classify,CE-random,alexnet,1,1.0,0.5543478260869565,276,0.605034907005674
transfer,classify,CE-random,alexnet,1,2.0,0.56,25,0.5348258341171357
transfer,classify,CE-random,alexnet,1,3.0,0.3333333333333333,6,0.4646167612285975
transfer,classify,CE-random,alexnet,1,4.0,0.5,4,0.3944076883400593
initialize,classify,CE-largest,alexnet,2,0.0,0.4047452896022331,1433,0.44823034426610847
initialize,classify,CE-largest,alexnet,2,1.0,0.2898550724637681,276,0.35890854167298775
initialize,classify,CE-largest,alexnet,2,2.0,0.32,25,0.26958673907986697
initialize,classify,CE-largest,alexnet,2,3.0,0.3333333333333333,6,0.18026493648674624
initialize,classify,CE-largest,alexnet,2,4.0,0.0,4,0.09094313389362552
transfer,classify,CE-largest,alexnet,2,0.0,0.7501744591765527,1433,0.783093702276566
transfer,classify,CE-largest,alexnet,2,1.0,0.6231884057971014,276,0.7095498043023153
transfer,classify,CE-largest,alexnet,2,2.0,0.64,25,0.6360059063280645
transfer,classify,CE-largest,alexnet,2,3.0,0.6666666666666666,6,0.5624620083538137
transfer,classify,CE-largest,alexnet,2,4.0,0.5,4,0.4889181103795629
transfer,classify,CE-random,alexnet,2,0.0,0.7257501744591766,1433,0.7287855719732599
transfer,classify,CE-random,alexnet,2,1.0,0.5760869565217391,276,0.6585764990847217
transfer,classify,CE-random,alexnet,2,2.0,0.64,25,0.5883674261961834
transfer,classify,CE-random,alexnet,2,3.0,0.5,6,0.5181583533076453
transfer,classify,CE-random,alexnet,2,4.0,0.5,4,0.44794928041910703
initialize,classify,CE-largest,alexnet,3,0.0,0.4200976971388695,1433,0.46648923157053696
initialize,classify,CE-largest,alexnet,3,1.0,0.322463768115942,276,0.37716742897741623
initialize,classify,CE-largest,alexnet,3,2.0,0.28,25,0.2878456263842955
initialize,classify,CE-largest,alexnet,3,3.0,0.16666666666666666,6,0.19852382379117472
initialize,classify,CE-largest,alexnet,3,4.0,0.25,4,0.109202021198054
transfer,classify,CE-largest,alexnet,3,0.0,0.7480809490579204,1433,0.7253706524267522
transfer,classify,CE-largest,alexnet,3,1.0,0.5833333333333334,276,0.6518267544525015
transfer,classify,CE-largest,alexnet,3,2.0,0.56,25,0.5782828564782507
transfer,classify,CE-largest,alexnet,3,3.0,0.5,6,0.504738958504
transfer,classify,CE-largest,alexnet,3,4.0,0.5,4,0.43119506052974915
transfer,classify,CE-random,alexnet,3,0.0,0.7341242149337055,1433,0.6673589307928033
transfer,classify,CE-random,alexnet,3,1.0,0.5905797101449275,276,0.5971498579042651
transfer,classify,CE-random,alexnet,3,2.0,0.56,25,0.5269407850157268
transfer,classify,CE-random,alexnet,3,3.0,0.5,6,0.45673171212718866
transfer,classify,CE-random,alexnet,3,4.0,0.25,4,0.38652263923865043
initialize,classify,CE-largest,alexnet,4,0.0,0.41311933007676205,1433,0.4252674712015938
initialize,classify,CE-largest,alexnet,4,1.0,0.3333333333333333,276,0.3359456686084731
initialize,classify,CE-largest,alexnet,4,2.0,0.32,25,0.24662386601535233
initialize,classify,CE-largest,alexnet,4,3.0,0.16666666666666666,6,0.15730206342223158
initialize,classify,CE-largest,alexnet,4,4.0,0.0,4,0.06798026082911085
transfer,classify,CE-largest,alexnet,4,0.0,0.7271458478715981,1433,0.655241603203981
transfer,classify,CE-largest,alexnet,4,1.0,0.5869565217391305,276,0.5816977052297302
transfer,classify,CE-largest,alexnet,4,2.0,0.56,25,0.5081538072554794
transfer,classify,CE-largest,alexnet,4,3.0,0.6666666666666666,6,0.43460990928122856
transfer,classify,CE-largest,alexnet,4,4.0,0.0,4,0.3610660113069778
transfer,classify,CE-random,alexnet,4,0.0,0.7110956036287509,1433,0.6548111795463052
transfer,classify,CE-random,alexnet,4,1.0,0.5942028985507246,276,0.584602106657767
transfer,classify,CE-random,alexnet,4,2.0,0.6,25,0.5143930337692287
transfer,classify,CE-random,alexnet,4,3.0,0.6666666666666666,6,0.44418396088069056
transfer,classify,CE-random,alexnet,4,4.0,0.0,4,0.37397488799215234
initialize,classify,CE-largest,alexnet,5,0.0,0.42847173761339846,1433,0.3977872280712399
initialize,classify,CE-largest,alexnet,5,1.0,0.34057971014492755,276,0.30846542547811917
initialize,classify,CE-largest,alexnet,5,2.0,0.16,25,0.21914362288499845
initialize,classify,CE-largest,alexnet,5,3.0,0.16666666666666666,6,0.12982182029187772
initialize,classify,CE-largest,alexnet,5,4.0,0.0,4,0.040500017698756996
transfer,classify,CE-largest,alexnet,5,0.0,0.7445917655268667,1433,0.6210496273147446
transfer,classify,CE-largest,alexnet,5,1.0,0.5652173913043478,276,0.5475057293404937
transfer,classify,CE-largest,alexnet,5,2.0,0.56,25,0.4739618313662429
transfer,classify,CE-largest,alexnet,5,3.0,0.5,6,0.40041793339199216
transfer,classify,CE-largest,alexnet,5,4.0,0.0,4,0.3268740354177414
transfer,classify,CE-random,alexnet,5,0.0,0.7341242149337055,1433,0.7348082061551221
transfer,classify,CE-random,alexnet,5,1.0,0.5978260869565217,276,0.6645991332665839
transfer,classify,CE-random,alexnet,5,2.0,0.64,25,0.5943900603780456
transfer,classify,CE-random,alexnet,5,3.0,0.5,6,0.5241809874895075
transfer,classify,CE-random,alexnet,5,4.0,0.5,4,0.4539719146009693
initialize,classify,CE-largest,alexnet,6,0.0,0.418702023726448,1433,0.397311546163415
initialize,classify,CE-largest,alexnet,6,1.0,0.3079710144927536,276,0.3079897435702943
initialize,classify,CE-largest,alexnet,6,2.0,0.2,25,0.21866794097717354
initialize,classify,CE-largest,alexnet,6,3.0,0.16666666666666666,6,0.1293461383840528
initialize,classify,CE-largest,alexnet,6,4.0,0.0,4,0.040024335790932064
transfer,classify,CE-largest,alexnet,6,0.0,0.7536636427076064,1433,0.7590669013016172
transfer,classify,CE-largest,alexnet,6,1.0,0.6195652173913043,276,0.6855230033273665
transfer,classify,CE-largest,alexnet,6,2.0,0.52,25,0.6119791053531156
transfer,classify,CE-largest,alexnet,6,3.0,0.6666666666666666,6,0.5384352073788649
transfer,classify,CE-largest,alexnet,6,4.0,0.5,4,0.4648913094046141
transfer,classify,CE-random,alexnet,6,0.0,0.7138869504535938,1433,0.732847709780839
transfer,classify,CE-random,alexnet,6,1.0,0.5615942028985508,276,0.6626386368923008
transfer,classify,CE-random,alexnet,6,2.0,0.52,25,0.5924295640037626
transfer,classify,CE-random,alexnet,6,3.0,0.6666666666666666,6,0.5222204911152244
transfer,classify,CE-random,alexnet,6,4.0,0.5,4,0.45201141822668617
initialize,classify,CE-largest,alexnet,7,0.0,0.4277739009071877,1433,0.4187201244981137
initialize,classify,CE-largest,alexnet,7,1.0,0.36594202898550726,276,0.32939832190499296
initialize,classify,CE-largest,alexnet,7,2.0,0.24,25,0.2400765193118722
initialize,classify,CE-largest,alexnet,7,3.0,0.16666666666666666,6,0.15075471671875146
initialize,classify,CE-largest,alexnet,7,4.0,0.0,4,0.06143291412563073
transfer,classify,CE-largest,alexnet,7,0.0,0.7348220516399162,1433,0.6972695975808327
transfer,classify,CE-largest,alexnet,7,1.0,0.5760869565217391,276,0.623725699606582
transfer,classify,CE-largest,alexnet,7,2.0,0.44,25,0.5501818016323312
transfer,classify,CE-largest,alexnet,7,3.0,0.5,6,0.47663790365808034
transfer,classify,CE-largest,alexnet,7,4.0,0.5,4,0.4030940056838296
transfer,classify,CE-random,alexnet,7,0.0,0.735519888346127,1433,0.7698119785187658
transfer,classify,CE-random,alexnet,7,1.0,0.6014492753623188,276,0.6996029056302276
transfer,classify,CE-random,alexnet,7,2.0,0.56,25,0.6293938327416895
transfer,classify,CE-random,alexnet,7,3.0,0.5,6,0.5591847598531512
transfer,classify,CE-random,alexnet,7,4.0,0.75,4,0.488975686964613
initialize,classify,CE-largest,alexnet,8,0.0,0.4124214933705513,1433,0.45338877342556905
initialize,classify,CE-largest,alexnet,8,1.0,0.3079710144927536,276,0.3640669708324483
initialize,classify,CE-largest,alexnet,8,2.0,0.32,25,0.2747451682393276
initialize,classify,CE-largest,alexnet,8,3.0,0.3333333333333333,6,0.18542336564620682
initialize,classify,CE-largest,alexnet,8,4.0,0.0,4,0.09610156305308609
transfer,classify,CE-largest,alexnet,8,0.0,0.7222609909281228,1433,0.7020327477573147
transfer,classify,CE-largest,alexnet,8,1.0,0.572463768115942,276,0.628488849783064
transfer,classify,CE-largest,alexnet,8,2.0,0.48,25,0.5549449518088132
transfer,classify,CE-largest,alexnet,8,3.0,0.5,6,0.48140105383456233
transfer,classify,CE-largest,alexnet,8,4.0,0.5,4,0.40785715586031157
transfer,classify,CE-random,alexnet,8,0.0,0.7201674808094906,1433,0.6754661346925979
transfer,classify,CE-random,alexnet,8,1.0,0.605072463768116,276,0.6052570618040597
transfer,classify,CE-random,alexnet,8,2.0,0.6,25,0.5350479889155214
transfer,classify,CE-random,alexnet,8,3.0,0.5,6,0.46483891602698324
transfer,classify,CE-random,alexnet,8,4.0,0.25,4,0.394629843138445
initialize,classify,BCE,CORnet_S,1,0.0,0.14939364142903966,2034,0.13794535949202924
initialize,classify,BCE,CORnet_S,1,1.0,0.1508174386920981,734,0.15275693484062952
initialize,classify,BCE,CORnet_S,1,2.0,0.21990740740740738,72,0.16756851018922977
initialize,classify,BCE,CORnet_S,1,3.0,0.10714285714285714,28,0.18238008553783006
initialize,classify,BCE,CORnet_S,1,4.0,0.14102564102564102,13,0.1971916608864303
initialize,classify,BCE,CORnet_S,1,5.0,0.5,1,0.2120032362350306
initialize,classify,BCE,CORnet_S,1,6.0,0.0,1,0.22681481158363087
initialize,classify,BCE,CORnet_S,1,7.0,0.25,1,0.24162638693223115
transfer,classify,BCE,CORnet_S,1,0.0,0.5881432317273025,2034,0.4654734924008085
transfer,classify,BCE,CORnet_S,1,1.0,0.4594232515894642,734,0.47395044066639075
transfer,classify,BCE,CORnet_S,1,2.0,0.38125,72,0.482427388931973
transfer,classify,BCE,CORnet_S,1,3.0,0.44642857142857145,28,0.4909043371975552
transfer,classify,BCE,CORnet_S,1,4.0,0.3358974358974359,13,0.4993812854631375
transfer,classify,BCE,CORnet_S,1,5.0,0.5,1,0.5078582337287197
transfer,classify,BCE,CORnet_S,1,6.0,0.5,1,0.5163351819943021
transfer,classify,BCE,CORnet_S,1,7.0,0.75,1,0.5248121302598843
initialize,classify,BCE,CORnet_S,2,0.0,0.24313339888561125,2034,0.233146916234482
initialize,classify,BCE,CORnet_S,2,1.0,0.2776339691189827,734,0.24795849158308228
initialize,classify,BCE,CORnet_S,2,2.0,0.24768518518518517,72,0.26277006693168253
initialize,classify,BCE,CORnet_S,2,3.0,0.26785714285714285,28,0.2775816422802828
initialize,classify,BCE,CORnet_S,2,4.0,0.24358974358974358,13,0.2923932176288831
initialize,classify,BCE,CORnet_S,2,5.0,0.5,1,0.3072047929774834
initialize,classify,BCE,CORnet_S,2,6.0,0.5,1,0.3220163683260836
initialize,classify,BCE,CORnet_S,2,7.0,0.0,1,0.3368279436746839
transfer,classify,BCE,CORnet_S,2,0.0,0.5228777450016387,2034,0.420246165910408
transfer,classify,BCE,CORnet_S,2,1.0,0.41435059037238875,734,0.42872311417599024
transfer,classify,BCE,CORnet_S,2,2.0,0.3298611111111111,72,0.4372000624415725
transfer,classify,BCE,CORnet_S,2,3.0,0.38095238095238093,28,0.4456770107071547
transfer,classify,BCE,CORnet_S,2,4.0,0.45128205128205134,13,0.45415395897273697
transfer,classify,BCE,CORnet_S,2,5.0,0.5,1,0.46263090723831923
transfer,classify,BCE,CORnet_S,2,6.0,0.5,1,0.4711078555039015
transfer,classify,BCE,CORnet_S,2,7.0,0.5,1,0.47958480376948376
initialize,classify,BCE,CORnet_S,3,0.0,0.21881350376925596,2034,0.2652395309370079
initialize,classify,BCE,CORnet_S,3,1.0,0.2891689373297003,734,0.28005110628560814
initialize,classify,BCE,CORnet_S,3,2.0,0.2662037037037037,72,0.2948626816342084
initialize,classify,BCE,CORnet_S,3,3.0,0.23809523809523808,28,0.3096742569828087
initialize,classify,BCE,CORnet_S,3,4.0,0.2743589743589744,13,0.324485832331409
initialize,classify,BCE,CORnet_S,3,5.0,0.5,1,0.33929740768000927
initialize,classify,BCE,CORnet_S,3,6.0,0.5,1,0.3541089830286095
initialize,classify,BCE,CORnet_S,3,7.0,0.25,1,0.3689205583772098
transfer,classify,BCE,CORnet_S,3,0.0,0.5824893477548345,2034,0.47400193802081736
transfer,classify,BCE,CORnet_S,3,1.0,0.47847411444141685,734,0.48247888628639957
transfer,classify,BCE,CORnet_S,3,2.0,0.39166666666666666,72,0.49095583455198183
transfer,classify,BCE,CORnet_S,3,3.0,0.4523809523809524,28,0.4994327828175641
transfer,classify,BCE,CORnet_S,3,4.0,0.3743589743589744,13,0.5079097310831463
transfer,classify,BCE,CORnet_S,3,5.0,0.5,1,0.5163866793487286
transfer,classify,BCE,CORnet_S,3,6.0,0.5,1,0.5248636276143108
transfer,classify,BCE,CORnet_S,3,7.0,0.75,1,0.5333405758798931
initialize,classify,BCE,CORnet_S,4,0.0,0.22674532940019668,2034,0.2031278400133537
initialize,classify,BCE,CORnet_S,4,1.0,0.2650772025431426,734,0.217939415361954
initialize,classify,BCE,CORnet_S,4,2.0,0.2361111111111111,72,0.23275099071055425
initialize,classify,BCE,CORnet_S,4,3.0,0.27976190476190477,28,0.24756256605915453
initialize,classify,BCE,CORnet_S,4,4.0,0.28205128205128205,13,0.2623741414077548
initialize,classify,BCE,CORnet_S,4,5.0,0.0,1,0.27718571675635506
initialize,classify,BCE,CORnet_S,4,6.0,0.5,1,0.29199729210495534
initialize,classify,BCE,CORnet_S,4,7.0,0.25,1,0.3068088674535556
transfer,classify,BCE,CORnet_S,4,0.0,0.6436332350049164,2034,0.4984427792595041
transfer,classify,BCE,CORnet_S,4,1.0,0.5230472297910991,734,0.5069197275250863
transfer,classify,BCE,CORnet_S,4,2.0,0.38935185185185184,72,0.5153966757906686
transfer,classify,BCE,CORnet_S,4,3.0,0.4880952380952381,28,0.5238736240562508
transfer,classify,BCE,CORnet_S,4,4.0,0.43076923076923074,13,0.5323505723218331
transfer,classify,BCE,CORnet_S,4,5.0,0.5,1,0.5408275205874153
transfer,classify,BCE,CORnet_S,4,6.0,0.5,1,0.5493044688529976
transfer,classify,BCE,CORnet_S,4,7.0,0.75,1,0.5577814171185799
initialize,classify,BCE,CORnet_S,5,0.0,0.21017699115044247,2034,0.28096439384162075
initialize,classify,BCE,CORnet_S,5,1.0,0.255449591280654,734,0.29577596919022103
initialize,classify,BCE,CORnet_S,5,2.0,0.21412037037037035,72,0.3105875445388213
initialize,classify,BCE,CORnet_S,5,3.0,0.20833333333333331,28,0.32539911988742154
initialize,classify,BCE,CORnet_S,5,4.0,0.27435897435897433,13,0.3402106952360218
initialize,classify,BCE,CORnet_S,5,5.0,0.5,1,0.3550222705846221
initialize,classify,BCE,CORnet_S,5,6.0,0.5,1,0.3698338459332224
initialize,classify,BCE,CORnet_S,5,7.0,0.5,1,0.38464542128182266
transfer,classify,BCE,CORnet_S,5,0.0,0.5231645362176336,2034,0.4511665046035731
transfer,classify,BCE,CORnet_S,5,1.0,0.4228428701180744,734,0.45964345286915537
transfer,classify,BCE,CORnet_S,5,2.0,0.37430555555555556,72,0.46812040113473763
transfer,classify,BCE,CORnet_S,5,3.0,0.4404761904761905,28,0.4765973494003199
transfer,classify,BCE,CORnet_S,5,4.0,0.3358974358974359,13,0.48507429766590215
transfer,classify,BCE,CORnet_S,5,5.0,0.5,1,0.4935512459314844
transfer,classify,BCE,CORnet_S,5,6.0,0.5,1,0.5020281941970667
transfer,classify,BCE,CORnet_S,5,7.0,0.75,1,0.5105051424626489
initialize,classify,BCE,CORnet_S,6,0.0,0.26976401179941006,2034,0.31651225418843704
initialize,classify,BCE,CORnet_S,6,1.0,0.3225022706630336,734,0.3313238295370373
initialize,classify,BCE,CORnet_S,6,2.0,0.23541666666666666,72,0.3461354048856376
initialize,classify,BCE,CORnet_S,6,3.0,0.26785714285714285,28,0.3609469802342379
initialize,classify,BCE,CORnet_S,6,4.0,0.35128205128205126,13,0.3757585555828381
initialize,classify,BCE,CORnet_S,6,5.0,0.5,1,0.3905701309314384
initialize,classify,BCE,CORnet_S,6,6.0,0.5,1,0.40538170628003867
initialize,classify,BCE,CORnet_S,6,7.0,0.5,1,0.42019328162863895
transfer,classify,BCE,CORnet_S,6,0.0,0.5954359226483121,2034,0.43520428252425625
transfer,classify,BCE,CORnet_S,6,1.0,0.47836058128973663,734,0.4436812307898385
transfer,classify,BCE,CORnet_S,6,2.0,0.4124999999999999,72,0.4521581790554208
transfer,classify,BCE,CORnet_S,6,3.0,0.45833333333333337,28,0.460635127321003
transfer,classify,BCE,CORnet_S,6,4.0,0.2743589743589744,13,0.46911207558658524
transfer,classify,BCE,CORnet_S,6,5.0,0.5,1,0.4775890238521675
transfer,classify,BCE,CORnet_S,6,6.0,0.5,1,0.48606597211774977
transfer,classify,BCE,CORnet_S,6,7.0,0.5,1,0.49454292038333203
initialize,classify,BCE,CORnet_S,7,0.0,0.26873975745657164,2034,0.2574084745808527
initialize,classify,BCE,CORnet_S,7,1.0,0.28928247048138056,734,0.27222004992945303
initialize,classify,BCE,CORnet_S,7,2.0,0.21990740740740738,72,0.28703162527805326
initialize,classify,BCE,CORnet_S,7,3.0,0.26785714285714285,28,0.30184320062665354
initialize,classify,BCE,CORnet_S,7,4.0,0.4282051282051282,13,0.3166547759752538
initialize,classify,BCE,CORnet_S,7,5.0,0.5,1,0.33146635132385405
initialize,classify,BCE,CORnet_S,7,6.0,0.5,1,0.3462779266724544
initialize,classify,BCE,CORnet_S,7,7.0,0.0,1,0.3610895020210546
transfer,classify,BCE,CORnet_S,7,0.0,0.5766060308095706,2034,0.4234479347195441
transfer,classify,BCE,CORnet_S,7,1.0,0.4440508628519528,734,0.4319248829851263
transfer,classify,BCE,CORnet_S,7,2.0,0.36041666666666666,72,0.4404018312507086
transfer,classify,BCE,CORnet_S,7,3.0,0.44642857142857145,28,0.44887877951629085
transfer,classify,BCE,CORnet_S,7,4.0,0.29743589743589743,13,0.4573557277818731
transfer,classify,BCE,CORnet_S,7,5.0,0.5,1,0.4658326760474554
transfer,classify,BCE,CORnet_S,7,6.0,0.5,1,0.47430962431303764
transfer,classify,BCE,CORnet_S,7,7.0,0.5,1,0.4827865725786199
initialize,classify,BCE,CORnet_S,8,0.0,0.18593903638151424,2034,0.1336263339337831
initialize,classify,BCE,CORnet_S,8,1.0,0.2291780199818347,734,0.14843790928238337
initialize,classify,BCE,CORnet_S,8,2.0,0.2650462962962963,72,0.16324948463098363
initialize,classify,BCE,CORnet_S,8,3.0,0.2202380952380952,28,0.1780610599795839
initialize,classify,BCE,CORnet_S,8,4.0,0.33333333333333337,13,0.19287263532818416
initialize,classify,BCE,CORnet_S,8,5.0,0.0,1,0.20768421067678444
initialize,classify,BCE,CORnet_S,8,6.0,0.0,1,0.22249578602538472
initialize,classify,BCE,CORnet_S,8,7.0,0.25,1,0.237307361373985
transfer,classify,BCE,CORnet_S,8,0.0,0.6355211406096362,2034,0.4639394958577433
transfer,classify,BCE,CORnet_S,8,1.0,0.5191643960036332,734,0.47241644412332556
transfer,classify,BCE,CORnet_S,8,2.0,0.42916666666666664,72,0.4808933923889078
transfer,classify,BCE,CORnet_S,8,3.0,0.4880952380952381,28,0.48937034065449003
transfer,classify,BCE,CORnet_S,8,4.0,0.37692307692307697,13,0.4978472889200723
transfer,classify,BCE,CORnet_S,8,5.0,0.5,1,0.5063242371856546
transfer,classify,BCE,CORnet_S,8,6.0,0.5,1,0.5148011854512369
transfer,classify,BCE,CORnet_S,8,7.0,0.5,1,0.5232781337168191
initialize,classify,BCE,CORnet_Z,1,0.0,0.0013929859062602424,2034,-0.041284645449213994
initialize,classify,BCE,CORnet_Z,1,1.0,0.0,734,-0.02943928296707215
initialize,classify,BCE,CORnet_Z,1,2.0,0.0,72,-0.0175939204849303
initialize,classify,BCE,CORnet_Z,1,3.0,0.0,28,-0.005748558002788451
initialize,classify,BCE,CORnet_Z,1,4.0,0.0,13,0.006096804479353395
initialize,classify,BCE,CORnet_Z,1,5.0,0.0,1,0.01794216696149524
initialize,classify,BCE,CORnet_Z,1,6.0,0.0,1,0.029787529443637092
initialize,classify,BCE,CORnet_Z,1,7.0,0.0,1,0.04163289192577893
transfer,classify,BCE,CORnet_Z,1,0.0,0.2581694526384792,2034,0.16587708702711132
transfer,classify,BCE,CORnet_Z,1,1.0,0.2442098092643052,734,0.20911029933437097
transfer,classify,BCE,CORnet_Z,1,2.0,0.2210648148148148,72,0.2523435116416306
transfer,classify,BCE,CORnet_Z,1,3.0,0.24999999999999997,28,0.29557672394889023
transfer,classify,BCE,CORnet_Z,1,4.0,0.0641025641025641,13,0.3388099362561499
transfer,classify,BCE,CORnet_Z,1,5.0,0.5,1,0.3820431485634096
transfer,classify,BCE,CORnet_Z,1,6.0,0.5,1,0.4252763608706692
transfer,classify,BCE,CORnet_Z,1,7.0,0.5,1,0.46850957317792885
initialize,classify,BCE,CORnet_Z,2,0.0,0.0,2034,-0.0414587686874965
initialize,classify,BCE,CORnet_Z,2,1.0,0.0,734,-0.029613406205354652
initialize,classify,BCE,CORnet_Z,2,2.0,0.0,72,-0.017768043723212803
initialize,classify,BCE,CORnet_Z,2,3.0,0.0,28,-0.005922681241070954
initialize,classify,BCE,CORnet_Z,2,4.0,0.0,13,0.0059226812410708915
initialize,classify,BCE,CORnet_Z,2,5.0,0.0,1,0.017768043723212737
initialize,classify,BCE,CORnet_Z,2,6.0,0.0,1,0.02961340620535459
initialize,classify,BCE,CORnet_Z,2,7.0,0.0,1,0.04145876868749643
transfer,classify,BCE,CORnet_Z,2,0.0,0.2704195345788266,2034,0.18509871231824523
transfer,classify,BCE,CORnet_Z,2,1.0,0.2579473206176203,734,0.2283319246255049
transfer,classify,BCE,CORnet_Z,2,2.0,0.24537037037037038,72,0.2715651369327645
transfer,classify,BCE,CORnet_Z,2,3.0,0.23809523809523805,28,0.31479834924002414
transfer,classify,BCE,CORnet_Z,2,4.0,0.17948717948717946,13,0.3580315615472838
transfer,classify,BCE,CORnet_Z,2,5.0,0.5,1,0.4012647738545435
transfer,classify,BCE,CORnet_Z,2,6.0,0.5,1,0.44449798616180314
transfer,classify,BCE,CORnet_Z,2,7.0,0.5,1,0.48773119846906277
initialize,classify,BCE,CORnet_Z,3,0.0,0.20664536217633558,2034,0.2614677596068338
initialize,classify,BCE,CORnet_Z,3,1.0,0.2458673932788374,734,0.2733131220889757
initialize,classify,BCE,CORnet_Z,3,2.0,0.2685185185185185,72,0.28515848457111753
initialize,classify,BCE,CORnet_Z,3,3.0,0.2857142857142857,28,0.2970038470532594
initialize,classify,BCE,CORnet_Z,3,4.0,0.16666666666666666,13,0.30884920953540124
initialize,classify,BCE,CORnet_Z,3,5.0,0.5,1,0.3206945720175431
initialize,classify,BCE,CORnet_Z,3,6.0,0.5,1,0.33253993449968494
initialize,classify,BCE,CORnet_Z,3,7.0,0.25,1,0.34438529698182674
transfer,classify,BCE,CORnet_Z,3,0.0,0.25276138970829237,2034,0.1859055015959314
transfer,classify,BCE,CORnet_Z,3,1.0,0.24866030881017254,734,0.22913871390319102
transfer,classify,BCE,CORnet_Z,3,2.0,0.24305555555555555,72,0.2723719262104507
transfer,classify,BCE,CORnet_Z,3,3.0,0.2738095238095238,28,0.3156051385177103
