method,mode,loss_func,net_name,replicate,vsd_score_bin,acc,n_trials,pred
transfer,classify,CE-largest,alexnet,3,2.0,0.6552706552706553,351,0.6554767177806514
transfer,classify,CE-largest,alexnet,3,3.0,0.5779467680608364,263,0.5861894263700869
transfer,classify,CE-random,alexnet,3,0.0,0.8,640,0.7838105014154406
transfer,classify,CE-random,alexnet,3,1.0,0.6979591836734694,490,0.7148828871281688
transfer,classify,CE-random,alexnet,3,2.0,0.6495726495726496,351,0.6459552728408972
transfer,classify,CE-random,alexnet,3,3.0,0.5741444866920152,263,0.5770276585536254
initialize,classify,CE-largest,alexnet,4,0.0,0.4484375,640,0.45858711115215517
initialize,classify,CE-largest,alexnet,4,1.0,0.4,490,0.4066941003633972
initialize,classify,CE-largest,alexnet,4,2.0,0.37037037037037035,351,0.3548010895746392
initialize,classify,CE-largest,alexnet,4,3.0,0.3041825095057034,263,0.3029080787858812
transfer,classify,CE-largest,alexnet,4,0.0,0.790625,640,0.7796572933228347
transfer,classify,CE-largest,alexnet,4,1.0,0.6857142857142857,490,0.7103700019122703
transfer,classify,CE-largest,alexnet,4,2.0,0.6524216524216524,351,0.6410827105017057
transfer,classify,CE-largest,alexnet,4,3.0,0.5741444866920152,263,0.5717954190911412
transfer,classify,CE-random,alexnet,4,0.0,0.78125,640,0.7684551637106665
transfer,classify,CE-random,alexnet,4,1.0,0.6714285714285714,490,0.6995275494233948
transfer,classify,CE-random,alexnet,4,2.0,0.6296296296296297,351,0.630599935136123
transfer,classify,CE-random,alexnet,4,3.0,0.5779467680608364,263,0.5616723208488512
initialize,classify,CE-largest,alexnet,5,0.0,0.484375,640,0.4673412910550399
initialize,classify,CE-largest,alexnet,5,1.0,0.4,490,0.41544828026628194
initialize,classify,CE-largest,alexnet,5,2.0,0.33903133903133903,351,0.3635552694775239
initialize,classify,CE-largest,alexnet,5,3.0,0.33460076045627374,263,0.31166225868876596
transfer,classify,CE-largest,alexnet,5,0.0,0.803125,640,0.786692735989388
transfer,classify,CE-largest,alexnet,5,1.0,0.7061224489795919,490,0.7174054445788235
transfer,classify,CE-largest,alexnet,5,2.0,0.6666666666666666,351,0.6481181531682589
transfer,classify,CE-largest,alexnet,5,3.0,0.5551330798479087,263,0.5788308617576945
transfer,classify,CE-random,alexnet,5,0.0,0.8,640,0.7885996261258038
transfer,classify,CE-random,alexnet,5,1.0,0.7,490,0.719672011838532
transfer,classify,CE-random,alexnet,5,2.0,0.6438746438746439,351,0.6507443975512603
transfer,classify,CE-random,alexnet,5,3.0,0.596958174904943,263,0.5818167832639887
initialize,classify,CE-largest,alexnet,6,0.0,0.45,640,0.4543645600832486
initialize,classify,CE-largest,alexnet,6,1.0,0.40816326530612246,490,0.40247154929449064
initialize,classify,CE-largest,alexnet,6,2.0,0.37037037037037035,351,0.3505785385057326
initialize,classify,CE-largest,alexnet,6,3.0,0.27756653992395436,263,0.29868552771697465
transfer,classify,CE-largest,alexnet,6,0.0,0.8078125,640,0.8083751157340046
transfer,classify,CE-largest,alexnet,6,1.0,0.7244897959183674,490,0.73908782432344
transfer,classify,CE-largest,alexnet,6,2.0,0.6809116809116809,351,0.6698005329128756
transfer,classify,CE-largest,alexnet,6,3.0,0.6045627376425855,263,0.6005132415023111
transfer,classify,CE-random,alexnet,6,0.0,0.778125,640,0.7623820517512326
transfer,classify,CE-random,alexnet,6,1.0,0.6816326530612244,490,0.6934544374639608
transfer,classify,CE-random,alexnet,6,2.0,0.6324786324786325,351,0.6245268231766892
transfer,classify,CE-random,alexnet,6,3.0,0.5437262357414449,263,0.5555992088894175
initialize,classify,CE-largest,alexnet,7,0.0,0.4890625,640,0.47144759809050407
initialize,classify,CE-largest,alexnet,7,1.0,0.41836734693877553,490,0.41955458730174605
initialize,classify,CE-largest,alexnet,7,2.0,0.31339031339031337,351,0.3676615765129881
initialize,classify,CE-largest,alexnet,7,3.0,0.35361216730038025,263,0.3157685657242301
transfer,classify,CE-largest,alexnet,7,0.0,0.796875,640,0.7796705499213369
transfer,classify,CE-largest,alexnet,7,1.0,0.7061224489795919,490,0.7103832585107723
transfer,classify,CE-largest,alexnet,7,2.0,0.6410256410256411,351,0.6410959671002079
transfer,classify,CE-largest,alexnet,7,3.0,0.55893536121673,263,0.5718086756896434
transfer,classify,CE-random,alexnet,7,0.0,0.796875,640,0.7902632857135705
transfer,classify,CE-random,alexnet,7,1.0,0.7040816326530612,490,0.7213356714262988
transfer,classify,CE-random,alexnet,7,2.0,0.6495726495726496,351,0.652408057139027
transfer,classify,CE-random,alexnet,7,3.0,0.596958174904943,263,0.5834804428517553
initialize,classify,CE-largest,alexnet,8,0.0,0.453125,640,0.45215983976973895
initialize,classify,CE-largest,alexnet,8,1.0,0.4,490,0.400266828980981
initialize,classify,CE-largest,alexnet,8,2.0,0.3475783475783476,351,0.34837381819222296
initialize,classify,CE-largest,alexnet,8,3.0,0.2965779467680608,263,0.296480807403465
transfer,classify,CE-largest,alexnet,8,0.0,0.7859375,640,0.7717642962839505
transfer,classify,CE-largest,alexnet,8,1.0,0.6816326530612244,490,0.7024770048733859
transfer,classify,CE-largest,alexnet,8,2.0,0.6410256410256411,351,0.6331897134628215
transfer,classify,CE-largest,alexnet,8,3.0,0.5627376425855514,263,0.563902422052257
transfer,classify,CE-random,alexnet,8,0.0,0.784375,640,0.7785448291570504
transfer,classify,CE-random,alexnet,8,1.0,0.6877551020408164,490,0.7096172148697786
transfer,classify,CE-random,alexnet,8,2.0,0.6353276353276354,351,0.6406896005825069
transfer,classify,CE-random,alexnet,8,3.0,0.5931558935361216,263,0.5717619862952352
initialize,classify,BCE,CORnet_S,1,0.0,0.14771151178918168,721,0.12360924258689507
initialize,classify,BCE,CORnet_S,1,1.0,0.1445601851851852,720,0.1419815733762438
initialize,classify,BCE,CORnet_S,1,2.0,0.15599250936329587,712,0.1603539041655926
initialize,classify,BCE,CORnet_S,1,3.0,0.15640674874601002,731,0.17872623495494133
transfer,classify,BCE,CORnet_S,1,0.0,0.6966019417475728,721,0.6629335714002117
transfer,classify,BCE,CORnet_S,1,1.0,0.5700231481481481,720,0.5861753799123658
transfer,classify,BCE,CORnet_S,1,2.0,0.47123127340823967,712,0.5094171884245199
transfer,classify,BCE,CORnet_S,1,3.0,0.45332877336981303,731,0.4326589969366739
initialize,classify,BCE,CORnet_S,2,0.0,0.21347665279704114,721,0.2247336206924693
initialize,classify,BCE,CORnet_S,2,1.0,0.25613425925925926,720,0.24310595148181804
initialize,classify,BCE,CORnet_S,2,2.0,0.2596441947565543,712,0.2614782822711668
initialize,classify,BCE,CORnet_S,2,3.0,0.27991336069311445,731,0.27985061306051556
transfer,classify,BCE,CORnet_S,2,0.0,0.6365002311604253,721,0.6039130706203768
transfer,classify,BCE,CORnet_S,2,1.0,0.4876157407407407,720,0.5271548791325309
transfer,classify,BCE,CORnet_S,2,2.0,0.42113764044943824,712,0.450396687644685
transfer,classify,BCE,CORnet_S,2,3.0,0.4098495212038304,731,0.37363849615683903
initialize,classify,BCE,CORnet_S,3,0.0,0.18365695792880254,721,0.21085411941603752
initialize,classify,BCE,CORnet_S,3,1.0,0.2233796296296296,720,0.22922645020538626
initialize,classify,BCE,CORnet_S,3,2.0,0.255688202247191,712,0.24759878099473503
initialize,classify,BCE,CORnet_S,3,3.0,0.2909256725946192,731,0.2659711117840838
transfer,classify,BCE,CORnet_S,3,0.0,0.6827323162274619,721,0.6642822382191265
transfer,classify,BCE,CORnet_S,3,1.0,0.5627314814814814,720,0.5875240467312804
transfer,classify,BCE,CORnet_S,3,2.0,0.48504213483146064,712,0.5107658552434345
transfer,classify,BCE,CORnet_S,3,3.0,0.46607387140902873,731,0.43400766375558864
initialize,classify,BCE,CORnet_S,4,0.0,0.21486361534905224,721,0.20986084219243023
initialize,classify,BCE,CORnet_S,4,1.0,0.22337962962962965,720,0.22823317298177898
initialize,classify,BCE,CORnet_S,4,2.0,0.24166666666666667,712,0.24660550377112772
initialize,classify,BCE,CORnet_S,4,3.0,0.2697674418604651,731,0.26497783456047647
transfer,classify,BCE,CORnet_S,4,0.0,0.7479195561719834,721,0.7193227394729551
transfer,classify,BCE,CORnet_S,4,1.0,0.6194444444444445,720,0.6425645479851092
transfer,classify,BCE,CORnet_S,4,2.0,0.5383426966292134,712,0.5658063564972633
transfer,classify,BCE,CORnet_S,4,3.0,0.5110351117191062,731,0.48904816500941733
initialize,classify,BCE,CORnet_S,5,0.0,0.18365695792880257,721,0.1947131966005361
initialize,classify,BCE,CORnet_S,5,1.0,0.2130787037037037,720,0.21308552738988484
initialize,classify,BCE,CORnet_S,5,2.0,0.23291198501872656,712,0.2314578581792336
initialize,classify,BCE,CORnet_S,5,3.0,0.2594391244870041,731,0.24983018896858236
transfer,classify,BCE,CORnet_S,5,0.0,0.6230929264909847,721,0.6075257757217852
transfer,classify,BCE,CORnet_S,5,1.0,0.5017361111111112,720,0.5307675842339393
transfer,classify,BCE,CORnet_S,5,2.0,0.4268726591760299,712,0.4540093927460934
transfer,classify,BCE,CORnet_S,5,3.0,0.4178522571819425,731,0.37725120125824746
initialize,classify,BCE,CORnet_S,6,0.0,0.27034211742949604,721,0.2551776276052996
initialize,classify,BCE,CORnet_S,6,1.0,0.2724537037037037,720,0.27354995839464835
initialize,classify,BCE,CORnet_S,6,2.0,0.2677200374531835,712,0.2919222891839971
initialize,classify,BCE,CORnet_S,6,3.0,0.3204286365709074,731,0.31029461997334584
transfer,classify,BCE,CORnet_S,6,0.0,0.6868932038834952,721,0.6734907549693604
transfer,classify,BCE,CORnet_S,6,1.0,0.5741898148148148,720,0.5967325634815145
transfer,classify,BCE,CORnet_S,6,2.0,0.5056413857677903,712,0.5199743719936686
transfer,classify,BCE,CORnet_S,6,3.0,0.46668946648426807,731,0.4432161805058226
initialize,classify,BCE,CORnet_S,7,0.0,0.26144244105409153,721,0.24588576930726166
initialize,classify,BCE,CORnet_S,7,1.0,0.2761574074074074,720,0.26425810009661044
initialize,classify,BCE,CORnet_S,7,2.0,0.2657303370786517,712,0.2826304308859592
initialize,classify,BCE,CORnet_S,7,3.0,0.2904468764249886,731,0.30100276167530793
transfer,classify,BCE,CORnet_S,7,0.0,0.6931345353675451,721,0.6500847422996017
transfer,classify,BCE,CORnet_S,7,1.0,0.5545138888888889,720,0.5733265508117558
transfer,classify,BCE,CORnet_S,7,2.0,0.4520365168539326,712,0.4965683593239098
transfer,classify,BCE,CORnet_S,7,3.0,0.4401048791609667,731,0.41981016783606384
initialize,classify,BCE,CORnet_S,8,0.0,0.17163661581137307,721,0.17206843206969688
initialize,classify,BCE,CORnet_S,8,1.0,0.18935185185185183,720,0.19044076285904563
initialize,classify,BCE,CORnet_S,8,2.0,0.19262640449438204,712,0.2088130936483944
initialize,classify,BCE,CORnet_S,8,3.0,0.24489284085727311,731,0.22718542443774314
transfer,classify,BCE,CORnet_S,8,0.0,0.7395977808599168,721,0.713264910516454
transfer,classify,BCE,CORnet_S,8,1.0,0.6092592592592593,720,0.6365067190286081
transfer,classify,BCE,CORnet_S,8,2.0,0.5338951310861423,712,0.5597485275407622
transfer,classify,BCE,CORnet_S,8,3.0,0.5097583219334245,731,0.48299033605291625
initialize,classify,BCE,CORnet_Z,1,0.0,0.0013869625520110957,721,-0.02300270964841124
initialize,classify,BCE,CORnet_Z,1,1.0,0.002546296296296296,720,-0.007012026741419389
initialize,classify,BCE,CORnet_Z,1,2.0,0.0,712,0.008978656165572464
initialize,classify,BCE,CORnet_Z,1,3.0,0.0,731,0.02496933907256432
transfer,classify,BCE,CORnet_Z,1,0.0,0.2911465557096625,721,0.2703343348631495
transfer,classify,BCE,CORnet_Z,1,1.0,0.25393518518518515,720,0.25872662091657284
transfer,classify,BCE,CORnet_Z,1,2.0,0.22235486891385767,712,0.2471189069699962
transfer,classify,BCE,CORnet_Z,1,3.0,0.2442544459644323,731,0.23551119302341952
initialize,classify,BCE,CORnet_Z,2,0.0,0.0,721,-0.02398602436048762
initialize,classify,BCE,CORnet_Z,2,1.0,0.0,720,-0.007995341453495768
initialize,classify,BCE,CORnet_Z,2,2.0,0.0,712,0.007995341453496084
initialize,classify,BCE,CORnet_Z,2,3.0,0.0,731,0.02398602436048794
transfer,classify,BCE,CORnet_Z,2,0.0,0.30016181229773464,721,0.28351396090142506
transfer,classify,BCE,CORnet_Z,2,1.0,0.2601851851851852,720,0.2719062469548484
transfer,classify,BCE,CORnet_Z,2,2.0,0.24665262172284647,712,0.2602985330082717
transfer,classify,BCE,CORnet_Z,2,3.0,0.25740994072047424,731,0.24869081906169507
initialize,classify,BCE,CORnet_Z,3,0.0,0.18596856218215443,721,0.19492978305039765
initialize,classify,BCE,CORnet_Z,3,1.0,0.19606481481481483,720,0.2109204659573895
initialize,classify,BCE,CORnet_Z,3,2.0,0.24000468164794006,712,0.22691114886438135
initialize,classify,BCE,CORnet_Z,3,3.0,0.25362517099863197,731,0.24290183177137323
transfer,classify,BCE,CORnet_Z,3,0.0,0.29184003698566807,721,0.2689208558451103
transfer,classify,BCE,CORnet_Z,3,1.0,0.2388888888888889,720,0.2573131418985336
transfer,classify,BCE,CORnet_Z,3,2.0,0.2228230337078652,712,0.24570542795195693
transfer,classify,BCE,CORnet_Z,3,3.0,0.252485180118559,731,0.23409771400538026
initialize,classify,BCE,CORnet_Z,4,0.0,0.015718908922792416,721,0.013955349012059855
initialize,classify,BCE,CORnet_Z,4,1.0,0.036689814814814814,720,0.029946031919051708
initialize,classify,BCE,CORnet_Z,4,2.0,0.03490168539325842,712,0.045936714826043556
initialize,classify,BCE,CORnet_Z,4,3.0,0.06445508435932512,731,0.06192739773303542
transfer,classify,BCE,CORnet_Z,4,0.0,0.2391354600092464,721,0.24202559916289318
transfer,classify,BCE,CORnet_Z,4,1.0,0.2111111111111111,720,0.2304178852163165
transfer,classify,BCE,CORnet_Z,4,2.0,0.20479868913857677,712,0.21881017126973987
transfer,classify,BCE,CORnet_Z,4,3.0,0.2434108527131783,731,0.2072024573231632
initialize,classify,BCE,CORnet_Z,5,0.0,0.18596856218215443,721,0.19492978305039768
initialize,classify,BCE,CORnet_Z,5,1.0,0.19606481481481483,720,0.21092046595738953
initialize,classify,BCE,CORnet_Z,5,2.0,0.24000468164794006,712,0.22691114886438138
initialize,classify,BCE,CORnet_Z,5,3.0,0.25362517099863197,731,0.24290183177137323
transfer,classify,BCE,CORnet_Z,5,0.0,0.2835182616736015,721,0.2733492013325468
transfer,classify,BCE,CORnet_Z,5,1.0,0.24490740740740738,720,0.26174148738597014
transfer,classify,BCE,CORnet_Z,5,2.0,0.23504213483146066,712,0.25013377343939347
transfer,classify,BCE,CORnet_Z,5,3.0,0.26028271773825806,731,0.23852605949281683
initialize,classify,BCE,CORnet_Z,6,0.0,0.02508090614886731,721,0.031561626215763666
initialize,classify,BCE,CORnet_Z,6,1.0,0.05347222222222222,720,0.047552309122755515
initialize,classify,BCE,CORnet_Z,6,2.0,0.057841760299625476,712,0.06354299202974736
initialize,classify,BCE,CORnet_Z,6,3.0,0.08579571363429093,731,0.07953367493673923
transfer,classify,BCE,CORnet_Z,6,0.0,0.24953767914932967,721,0.24519284665219998
transfer,classify,BCE,CORnet_Z,6,1.0,0.21689814814814815,720,0.2335851327056233
transfer,classify,BCE,CORnet_Z,6,2.0,0.20620318352059924,712,0.22197741875904667
transfer,classify,BCE,CORnet_Z,6,3.0,0.2384860921112631,731,0.21036970481247
initialize,classify,BCE,CORnet_Z,7,0.0,0.18596856218215443,721,0.19492978305039757
initialize,classify,BCE,CORnet_Z,7,1.0,0.19606481481481483,720,0.21092046595738942
initialize,classify,BCE,CORnet_Z,7,2.0,0.24000468164794006,712,0.22691114886438127
initialize,classify,BCE,CORnet_Z,7,3.0,0.25362517099863197,731,0.24290183177137312
transfer,classify,BCE,CORnet_Z,7,0.0,0.3050161812297735,721,0.2825838285707481
transfer,classify,BCE,CORnet_Z,7,1.0,0.27129629629629626,720,0.2709761146241714
transfer,classify,BCE,CORnet_Z,7,2.0,0.22785580524344567,712,0.25936840067759476
transfer,classify,BCE,CORnet_Z,7,3.0,0.2565207478340173,731,0.2477606867310181
initialize,classify,BCE,CORnet_Z,8,0.0,0.015372168284789642,721,0.027399654223550212
initialize,classify,BCE,CORnet_Z,8,1.0,0.049305555555555554,720,0.043390337130542064
initialize,classify,BCE,CORnet_Z,8,2.0,0.056437265917603,712,0.05938102003753391
initialize,classify,BCE,CORnet_Z,8,3.0,0.08442772457820338,731,0.07537170294452578
transfer,classify,BCE,CORnet_Z,8,0.0,0.334835876098012,721,0.3102402419399355
transfer,classify,BCE,CORnet_Z,8,1.0,0.29282407407407407,720,0.2986325279933588
transfer,classify,BCE,CORnet_Z,8,2.0,0.2541198501872659,712,0.28702481404678215
transfer,classify,BCE,CORnet_Z,8,3.0,0.2895348837209302,731,0.2754171001002055
initialize,classify,BCE,VGG16,1,0.0,0.023231622746185853,721,0.019996952615558485
initialize,classify,BCE,VGG16,1,1.0,0.0224537037037037,720,0.02195564509121112
initialize,classify,BCE,VGG16,1,2.0,0.028909176029962545,712,0.023914337566863758
initialize,classify,BCE,VGG16,1,3.0,0.01714546283629731,731,0.025873030042516395
transfer,classify,BCE,VGG16,1,0.0,0.8705501618122977,721,0.8509658439871179
transfer,classify,BCE,VGG16,1,1.0,0.7460648148148148,720,0.7708564703294081
transfer,classify,BCE,VGG16,1,2.0,0.6816947565543071,712,0.6907470966716983
transfer,classify,BCE,VGG16,1,3.0,0.6248974008207935,731,0.6106377230139886
initialize,classify,BCE,VGG16,2,0.0,0.04079981507165973,721,0.053871100420653434
initialize,classify,BCE,VGG16,2,1.0,0.053935185185185176,720,0.055829792896306074
initialize,classify,BCE,VGG16,2,2.0,0.06448970037453183,712,0.05778848537195871
initialize,classify,BCE,VGG16,2,3.0,0.06801185590515277,731,0.05974717784761134
transfer,classify,BCE,VGG16,2,0.0,0.891123439667129,721,0.8708155359215684
transfer,classify,BCE,VGG16,2,1.0,0.7708333333333334,720,0.7907061622638585
transfer,classify,BCE,VGG16,2,2.0,0.7051498127340824,712,0.7105967886061487
transfer,classify,BCE,VGG16,2,3.0,0.6354993160054719,731,0.630487414948439
initialize,classify,BCE,VGG16,3,0.0,0.03374942209893666,721,0.021228439714227033
initialize,classify,BCE,VGG16,3,1.0,0.019444444444444445,720,0.023187132189879667
initialize,classify,BCE,VGG16,3,2.0,0.021652621722846443,712,0.025145824665532307
initialize,classify,BCE,VGG16,3,3.0,0.021819425444596443,731,0.02710451714118494
transfer,classify,BCE,VGG16,3,0.0,0.888580674988442,721,0.8743595373443186
transfer,classify,BCE,VGG16,3,1.0,0.7634259259259258,720,0.7942501636866088
transfer,classify,BCE,VGG16,3,2.0,0.7228464419475655,712,0.714140790028899
transfer,classify,BCE,VGG16,3,3.0,0.6419288645690835,731,0.6340314163711891
initialize,classify,BCE,VGG16,4,0.0,0.0,721,-0.0029380387134789535
initialize,classify,BCE,VGG16,4,1.0,0.0,720,-0.0009793462378263167
initialize,classify,BCE,VGG16,4,2.0,0.0,712,0.0009793462378263201
initialize,classify,BCE,VGG16,4,3.0,0.0,731,0.002938038713478957
transfer,classify,BCE,VGG16,4,0.0,0.8751733703190014,721,0.8664365087484506
transfer,classify,BCE,VGG16,4,1.0,0.7601851851851851,720,0.7863271350907408
transfer,classify,BCE,VGG16,4,2.0,0.7150983146067416,712,0.7062177614330309
transfer,classify,BCE,VGG16,4,3.0,0.6346329229366164,731,0.6261083877753211
initialize,classify,BCE,VGG16,5,0.0,0.004160887656033287,721,0.0008636243112476426
initialize,classify,BCE,VGG16,5,1.0,0.005555555555555556,720,0.0028223167869002794
initialize,classify,BCE,VGG16,5,2.0,0.0007022471910112359,712,0.004781009262552916
initialize,classify,BCE,VGG16,5,3.0,0.0047879616963064295,731,0.006739701738205553
transfer,classify,BCE,VGG16,5,0.0,0.8714748035136384,721,0.8527832052996247
transfer,classify,BCE,VGG16,5,1.0,0.7486111111111111,720,0.7726738316419149
transfer,classify,BCE,VGG16,5,2.0,0.6848548689138577,712,0.6925644579842051
transfer,classify,BCE,VGG16,5,3.0,0.6255357957136343,731,0.6124550843264953
initialize,classify,BCE,VGG16,6,0.0,0.0,721,-0.0027100405374643893
initialize,classify,BCE,VGG16,6,1.0,0.0,720,-0.0007513480618117525
initialize,classify,BCE,VGG16,6,2.0,0.0,712,0.0012073444138408843
initialize,classify,BCE,VGG16,6,3.0,0.0009119927040583675,731,0.003166036889493521
transfer,classify,BCE,VGG16,6,0.0,0.8809523809523809,721,0.8642980670854585
transfer,classify,BCE,VGG16,6,1.0,0.7638888888888888,720,0.7841886934277487
transfer,classify,BCE,VGG16,6,2.0,0.6983614232209738,712,0.7040793197700389
transfer,classify,BCE,VGG16,6,3.0,0.6333333333333333,731,0.6239699461123291
initialize,classify,BCE,VGG16,7,0.0,0.08980582524271845,721,0.10043629954466943
initialize,classify,BCE,VGG16,7,1.0,0.09571759259259258,720,0.10239499202032207
initialize,classify,BCE,VGG16,7,2.0,0.10433052434456928,712,0.10435368449597471
initialize,classify,BCE,VGG16,7,3.0,0.12364341085271317,731,0.10631237697162735
transfer,classify,BCE,VGG16,7,0.0,0.8784096162736938,721,0.8609049313554931
transfer,classify,BCE,VGG16,7,1.0,0.7581018518518517,720,0.7807955576977833
transfer,classify,BCE,VGG16,7,2.0,0.6984082397003745,712,0.7006861840400734
transfer,classify,BCE,VGG16,7,3.0,0.6280437756497949,731,0.6205768103823637
initialize,classify,BCE,VGG16,8,0.0,0.0,721,-0.002938038713478943
initialize,classify,BCE,VGG16,8,1.0,0.0,720,-0.0009793462378263063
initialize,classify,BCE,VGG16,8,2.0,0.0,712,0.0009793462378263305
initialize,classify,BCE,VGG16,8,3.0,0.0,731,0.0029380387134789673
transfer,classify,BCE,VGG16,8,0.0,0.8858067498844198,721,0.8628327608058363
transfer,classify,BCE,VGG16,8,1.0,0.7555555555555555,720,0.7827233871481265
transfer,classify,BCE,VGG16,8,2.0,0.6909176029962547,712,0.7026140134904166
transfer,classify,BCE,VGG16,8,3.0,0.6383948928408573,731,0.6225046398327068
initialize,classify,BCE,alexnet,1,0.0,0.1343042071197411,721,0.09831937636932017
initialize,classify,BCE,alexnet,1,1.0,0.07708333333333334,720,0.09340697616887855
initialize,classify,BCE,alexnet,1,2.0,0.06661985018726592,712,0.08849457596843692
initialize,classify,BCE,alexnet,1,3.0,0.08579571363429091,731,0.0835821757679953
transfer,classify,BCE,alexnet,1,0.0,0.7043458159963015,721,0.6789056692750639
transfer,classify,BCE,alexnet,1,1.0,0.5958333333333333,720,0.6114856083221114
transfer,classify,BCE,alexnet,1,2.0,0.5123595505617977,712,0.5440655473691589
transfer,classify,BCE,alexnet,1,3.0,0.49856361149110806,731,0.4766454864162064
initialize,classify,BCE,alexnet,2,0.0,0.0,721,0.00736860030066229
initialize,classify,BCE,alexnet,2,1.0,0.0,720,0.0024562001002206655
initialize,classify,BCE,alexnet,2,2.0,0.0,712,-0.0024562001002209587
initialize,classify,BCE,alexnet,2,3.0,0.0,731,-0.007368600300662583
transfer,classify,BCE,alexnet,2,0.0,0.6622746185852982,721,0.6522488848956163
transfer,classify,BCE,alexnet,2,1.0,0.5641203703703704,720,0.5848288239426638
transfer,classify,BCE,alexnet,2,2.0,0.4961376404494382,712,0.5174087629897113
transfer,classify,BCE,alexnet,2,3.0,0.48194254445964435,731,0.4499887020367588
initialize,classify,BCE,alexnet,3,0.0,0.1622746185852982,721,0.10798326001902123
initialize,classify,BCE,alexnet,3,1.0,0.10162037037037036,720,0.10307085981857961
initialize,classify,BCE,alexnet,3,2.0,0.08544007490636703,712,0.09815845961813797
initialize,classify,BCE,alexnet,3,3.0,0.0531235750113999,731,0.09324605941769636
transfer,classify,BCE,alexnet,3,0.0,0.703074433656958,721,0.6823319038499462
transfer,classify,BCE,alexnet,3,1.0,0.5902777777777778,720,0.6149118428969937
transfer,classify,BCE,alexnet,3,2.0,0.5224719101123596,712,0.5474917819440412
transfer,classify,BCE,alexnet,3,3.0,0.5089831281349749,731,0.48007172099108875
initialize,classify,BCE,alexnet,4,0.0,0.0,721,0.007368600300662387
initialize,classify,BCE,alexnet,4,1.0,0.0,720,0.0024562001002207626
initialize,classify,BCE,alexnet,4,2.0,0.0,712,-0.0024562001002208615
initialize,classify,BCE,alexnet,4,3.0,0.0,731,-0.007368600300662486
transfer,classify,BCE,alexnet,4,0.0,0.7186777623670828,721,0.6895236778179206
transfer,classify,BCE,alexnet,4,1.0,0.6034722222222222,720,0.6221036168649681
transfer,classify,BCE,alexnet,4,2.0,0.5239232209737827,712,0.5546835559120156
transfer,classify,BCE,alexnet,4,3.0,0.5075011399908801,731,0.48726349495906307
initialize,classify,BCE,alexnet,5,0.0,0.014563106796116505,721,0.031763412652799555
initialize,classify,BCE,alexnet,5,1.0,0.03888888888888889,720,0.026851012452357936
initialize,classify,BCE,alexnet,5,2.0,0.026685393258426966,712,0.021938612251916303
initialize,classify,BCE,alexnet,5,3.0,0.01744186046511628,731,0.017026212051474685
transfer,classify,BCE,alexnet,5,0.0,0.6675913083680074,721,0.6484350052975079
transfer,classify,BCE,alexnet,5,1.0,0.5672453703703704,720,0.5810149443445554
transfer,classify,BCE,alexnet,5,2.0,0.48003277153558055,712,0.5135948833916029
transfer,classify,BCE,alexnet,5,3.0,0.4743502051983584,731,0.4461748224386503
initialize,classify,BCE,alexnet,6,0.0,0.04507628294036061,721,0.04302598311558548
initialize,classify,BCE,alexnet,6,1.0,0.03483796296296296,720,0.03811358291514386
initialize,classify,BCE,alexnet,6,2.0,0.03218632958801498,712,0.03320118271470224
initialize,classify,BCE,alexnet,6,3.0,0.03052895576835385,731,0.02828878251426061
transfer,classify,BCE,alexnet,6,0.0,0.7043458159963015,721,0.6889722179327495
transfer,classify,BCE,alexnet,6,1.0,0.6019675925925926,720,0.621552156979797
transfer,classify,BCE,alexnet,6,2.0,0.5290496254681648,712,0.5541320960268445
transfer,classify,BCE,alexnet,6,3.0,0.5160054719562244,731,0.48671203507389205
initialize,classify,BCE,alexnet,7,0.0,0.0,721,0.007368600300662359
initialize,classify,BCE,alexnet,7,1.0,0.0,720,0.00245620010022074
initialize,classify,BCE,alexnet,7,2.0,0.0,712,-0.0024562001002208927
initialize,classify,BCE,alexnet,7,3.0,0.0,731,-0.007368600300662512
transfer,classify,BCE,alexnet,7,0.0,0.719717984281091,721,0.6915662005675833
transfer,classify,BCE,alexnet,7,1.0,0.609375,720,0.6241461396146308
transfer,classify,BCE,alexnet,7,2.0,0.5325374531835205,712,0.5567260786616783
transfer,classify,BCE,alexnet,7,3.0,0.5001139990880072,731,0.48930601770872584
initialize,classify,BCE,alexnet,8,0.0,0.027276930189551546,721,0.07104819140151142
initialize,classify,BCE,alexnet,8,1.0,0.06574074074074074,720,0.0661357912010698
initialize,classify,BCE,alexnet,8,2.0,0.09051966292134832,712,0.061223391000628166
initialize,classify,BCE,alexnet,8,3.0,0.07118103055175558,731,0.05631099080018655
transfer,classify,BCE,alexnet,8,0.0,0.7027276930189552,721,0.6794807154553477
transfer,classify,BCE,alexnet,8,1.0,0.5920138888888888,720,0.6120606545023952
transfer,classify,BCE,alexnet,8,2.0,0.5179541198501872,712,0.5446405935494427
transfer,classify,BCE,alexnet,8,3.0,0.5007067943456452,731,0.4772205325964902
